Product,Variant,Price,Handle,Variant ID,Availability,SKU,Product URL,Scraped at,Description
Butter Yellow Top,S / Butter-Yellow,1950.0,butter-yellow-top,45379018555586,True,,https://eg.lilly-home.com//products/butter-yellow-top,2026/01/28 02:56:05 PM,"Soft cotton Butter Yellow top
Timeless comfort, effortless style"
Butter Yellow Top,M / Butter-Yellow,1950.0,butter-yellow-top,45387589583042,False,,https://eg.lilly-home.com//products/butter-yellow-top,2026/01/28 02:56:05 PM,"Soft cotton Butter Yellow top
Timeless comfort, effortless style"
Butter Yellow Top,L / Butter-Yellow,1950.0,butter-yellow-top,45387589615810,False,,https://eg.lilly-home.com//products/butter-yellow-top,2026/01/28 02:56:05 PM,"Soft cotton Butter Yellow top
Timeless comfort, effortless style"
Circular Leaves Towel set (3 pcs),white,1880.0,circular-leaves-towel-set-6-pcs,42780862382274,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circular Leaves Towel set (3 pcs),beige,1880.0,circular-leaves-towel-set-6-pcs,42780862415042,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circular Leaves Towel set (3 pcs),silver,1880.0,circular-leaves-towel-set-6-pcs,42780862447810,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circular Leaves Towel set (3 pcs),cafe,1880.0,circular-leaves-towel-set-6-pcs,42780862480578,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circular Leaves Towel set (3 pcs),grey,1880.0,circular-leaves-towel-set-6-pcs,42780862513346,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circular Leaves Towel set (3 pcs),aqua,1880.0,circular-leaves-towel-set-6-pcs,42780862546114,True,,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs,2026/01/28 02:56:06 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Circle Coverlet Bedspread,White,2180.0,circle-coverlet-bedspread-1,41075087409346,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,off white,2180.0,circle-coverlet-bedspread-1,41792515735746,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,beige,2180.0,circle-coverlet-bedspread-1,41792515768514,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,cafe,2180.0,circle-coverlet-bedspread-1,41792515801282,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,choco,2180.0,circle-coverlet-bedspread-1,41792515834050,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,aqua,2180.0,circle-coverlet-bedspread-1,41792515866818,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,grey,2180.0,circle-coverlet-bedspread-1,41792515899586,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,Green,2180.0,circle-coverlet-bedspread-1,42040869781698,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,Baby Blue,2180.0,circle-coverlet-bedspread-1,42040869814466,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Circle Coverlet Bedspread,Lilac,2180.0,circle-coverlet-bedspread-1,42040869847234,True,,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/01/28 02:56:08 PM,A one piece 100% cotton bedspread
Cape jacket with black frame,Free Size / Off-White,1780.0,cape-jacket-with-black-frame,44834487894210,False,,https://eg.lilly-home.com//products/cape-jacket-with-black-frame,2026/01/28 02:56:09 PM,Feel the softness and coziness of our knitted jacket cape
Cape jacket with black frame,Free Size / Black,1780.0,cape-jacket-with-black-frame,44836138025154,True,,https://eg.lilly-home.com//products/cape-jacket-with-black-frame,2026/01/28 02:56:09 PM,Feel the softness and coziness of our knitted jacket cape
corniche duvet cover Set (3pcs),king / white,4620.0,corniche-duvet-cover-set-3pcs,43269650317506,True,,https://eg.lilly-home.com//products/corniche-duvet-cover-set-3pcs,2026/01/28 02:56:11 PM,A  3 piece400 thread count 100% egyptian cottonset that consists of :
corniche duvet cover Set (3pcs),queen / white,4620.0,corniche-duvet-cover-set-3pcs,43269650383042,True,,https://eg.lilly-home.com//products/corniche-duvet-cover-set-3pcs,2026/01/28 02:56:11 PM,A  3 piece400 thread count 100% egyptian cottonset that consists of :
Cross Linen Quilt Set,grey / Superking/ king (250x270) cm,8800.0,cross-linen-quilt-set,42780491317442,True,,https://eg.lilly-home.com//products/cross-linen-quilt-set,2026/01/28 02:56:13 PM,"A 100% pure Linen Quilt
Linen Quilt Set consists of:
1 Linen Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Cross Linen Quilt Set,beige / Superking/ king (250x270) cm,8800.0,cross-linen-quilt-set,42780491350210,True,,https://eg.lilly-home.com//products/cross-linen-quilt-set,2026/01/28 02:56:13 PM,"A 100% pure Linen Quilt
Linen Quilt Set consists of:
1 Linen Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Cross Linen Quilt Set,aqua / Superking/ king (250x270) cm,8800.0,cross-linen-quilt-set,42780491382978,True,,https://eg.lilly-home.com//products/cross-linen-quilt-set,2026/01/28 02:56:13 PM,"A 100% pure Linen Quilt
Linen Quilt Set consists of:
1 Linen Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Crab Feston Duvet cover,Superking (260x240) / white,4620.0,crab-feston-duvet-cover,45398098215106,True,,https://eg.lilly-home.com//products/crab-feston-duvet-cover,2026/01/28 02:56:14 PM,"A 100% Egyptian cotton
400 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Crab Feston Duvet cover,king (240x220) / white,4620.0,crab-feston-duvet-cover,45398098247874,True,,https://eg.lilly-home.com//products/crab-feston-duvet-cover,2026/01/28 02:56:14 PM,"A 100% Egyptian cotton
400 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Crochet Duvet cover Set (3pcs),king / White x Brown,3680.0,crochet-duvet-cover-set-3pcs,46613356609730,True,,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/01/28 02:56:17 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Crochet Duvet cover Set (3pcs),king / White x Coal,3680.0,crochet-duvet-cover-set-3pcs,46613356642498,True,,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/01/28 02:56:17 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Crochet Duvet cover Set (3pcs),queen / White x Brown,3680.0,crochet-duvet-cover-set-3pcs,46613356675266,True,,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/01/28 02:56:17 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Crochet Duvet cover Set (3pcs),queen / White x Coal,3680.0,crochet-duvet-cover-set-3pcs,46613356708034,True,,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/01/28 02:56:17 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel squares Duvet cover Set (3pcs),king / white,4620.0,dantel-squares-duvet-cover-set-3pcs,43791319990466,True,,https://eg.lilly-home.com//products/dantel-squares-duvet-cover-set-3pcs,2026/01/28 02:56:20 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel squares Duvet cover Set (3pcs),king / brown,4620.0,dantel-squares-duvet-cover-set-3pcs,43791320023234,True,,https://eg.lilly-home.com//products/dantel-squares-duvet-cover-set-3pcs,2026/01/28 02:56:20 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel squares Duvet cover Set (3pcs),queen / white,4620.0,dantel-squares-duvet-cover-set-3pcs,43791320056002,True,,https://eg.lilly-home.com//products/dantel-squares-duvet-cover-set-3pcs,2026/01/28 02:56:20 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel squares Duvet cover Set (3pcs),queen / brown,4620.0,dantel-squares-duvet-cover-set-3pcs,43791320088770,True,,https://eg.lilly-home.com//products/dantel-squares-duvet-cover-set-3pcs,2026/01/28 02:56:20 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel Dots Duvet cover Set (3pcs),king / white,4620.0,dantel-duvet-cover-set-3pcs,43791295217858,True,,https://eg.lilly-home.com//products/dantel-duvet-cover-set-3pcs,2026/01/28 02:56:22 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel Dots Duvet cover Set (3pcs),king / brown,4620.0,dantel-duvet-cover-set-3pcs,43791295250626,True,,https://eg.lilly-home.com//products/dantel-duvet-cover-set-3pcs,2026/01/28 02:56:22 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel Dots Duvet cover Set (3pcs),queen / white,4620.0,dantel-duvet-cover-set-3pcs,43791295283394,True,,https://eg.lilly-home.com//products/dantel-duvet-cover-set-3pcs,2026/01/28 02:56:22 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel Dots Duvet cover Set (3pcs),queen / brown,4620.0,dantel-duvet-cover-set-3pcs,43791295316162,True,,https://eg.lilly-home.com//products/dantel-duvet-cover-set-3pcs,2026/01/28 02:56:22 PM,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Degrade Bubbles Bedspread,King / beige,2880.0,degrade-bubbles-bedspread,44613413142722,True,,https://eg.lilly-home.com//products/degrade-bubbles-bedspread,2026/01/28 02:56:24 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Degrade Bubbles Bedspread,King / brown,2880.0,degrade-bubbles-bedspread,44613413175490,True,,https://eg.lilly-home.com//products/degrade-bubbles-bedspread,2026/01/28 02:56:24 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,270 * 250 / Cafe,3180.0,dots-bedspread-1,44614548226242,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,270 * 250 / Coal,3180.0,dots-bedspread-1,44614548324546,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,270 * 250 / brown,3180.0,dots-bedspread-1,44845302317250,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,240 * 220 / Cafe,3180.0,dots-bedspread-1,44614548422850,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,240 * 220 / Coal,3180.0,dots-bedspread-1,44614548521154,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,240 * 220 / brown,3180.0,dots-bedspread-1,44845302350018,True,,https://eg.lilly-home.com//products/dots-bedspread-1,2026/01/28 02:56:26 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Towel set (3 pcs),white,1880.0,copy-of-circular-leaves-towel-set-6-pcs,42780861235394,True,,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/01/28 02:56:28 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dots Towel set (3 pcs),beige,1880.0,copy-of-circular-leaves-towel-set-6-pcs,42780861268162,True,,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/01/28 02:56:28 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dots Towel set (3 pcs),silver,1880.0,copy-of-circular-leaves-towel-set-6-pcs,42780861300930,True,,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/01/28 02:56:28 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dots Towel set (3 pcs),cafe,1880.0,copy-of-circular-leaves-towel-set-6-pcs,42780861333698,True,,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/01/28 02:56:28 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dots Towel set (3 pcs),grey,1880.0,copy-of-circular-leaves-towel-set-6-pcs,42780861366466,True,,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/01/28 02:56:28 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dots Bedspread,superking / beige,3180.0,dots-bedspread,44613442404546,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,superking / coal,3180.0,dots-bedspread,44613442437314,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,King / beige,3180.0,dots-bedspread,44613442470082,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,King / coal,3180.0,dots-bedspread,44613442502850,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,double / beige,3180.0,dots-bedspread,44613442568386,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dots Bedspread,double / coal,3180.0,dots-bedspread,44613442601154,True,,https://eg.lilly-home.com//products/dots-bedspread,2026/01/28 02:56:30 PM,"A 100% Egyptian cotton
Soft feel BedSpread"
Dash Towel set (3 pcs),white,1880.0,dash-towel-set-6-pcs,42780869755074,True,,https://eg.lilly-home.com//products/dash-towel-set-6-pcs,2026/01/28 02:56:32 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dash Towel set (3 pcs),silver,1880.0,dash-towel-set-6-pcs,42780869787842,True,,https://eg.lilly-home.com//products/dash-towel-set-6-pcs,2026/01/28 02:56:32 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dash Towel set (3 pcs),grey,1880.0,dash-towel-set-6-pcs,42780869820610,True,,https://eg.lilly-home.com//products/dash-towel-set-6-pcs,2026/01/28 02:56:32 PM,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
"
Dotted Satin Pijama Set,S / Beige,2280.0,dotted-satin-pijama-set,42259088244930,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dotted Satin Pijama Set,S / Aqua,2280.0,dotted-satin-pijama-set,42259224756418,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dotted Satin Pijama Set,M / Beige,2280.0,dotted-satin-pijama-set,42259088277698,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dotted Satin Pijama Set,M / Aqua,2280.0,dotted-satin-pijama-set,42259224789186,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dotted Satin Pijama Set,L / Beige,2280.0,dotted-satin-pijama-set,42259088310466,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dotted Satin Pijama Set,L / Aqua,2280.0,dotted-satin-pijama-set,42259224821954,False,,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/01/28 02:56:35 PM,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin"
Dots Washed cotton Quilt Set,Cafe / Superking/ king (250x270) cm,6880.0,dots-washed-cotton-quilt-set,42780488597698,True,,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,2026/01/28 02:56:36 PM,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Dots Washed cotton Quilt Set,beige / Superking/ king (250x270) cm,6880.0,dots-washed-cotton-quilt-set,42780488630466,True,,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,2026/01/28 02:56:36 PM,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Dots Washed cotton Quilt Set,grey / Superking/ king (250x270) cm,6880.0,dots-washed-cotton-quilt-set,42780488663234,True,,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,2026/01/28 02:56:36 PM,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Dots Washed cotton Quilt Set,aqua / Superking/ king (250x270) cm,6880.0,dots-washed-cotton-quilt-set,42780488696002,True,,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,2026/01/28 02:56:36 PM,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
"
Double face Bedspread,baby blue,3180.0,spring-double-face-bedspread,44845303529666,True,,https://eg.lilly-home.com//products/spring-double-face-bedspread,2026/01/28 02:56:38 PM,"A 100% Egyptian cotton
Soft feel BedSpread 270*250
"
Double face Bedspread,White,3180.0,spring-double-face-bedspread,44845303595202,True,,https://eg.lilly-home.com//products/spring-double-face-bedspread,2026/01/28 02:56:38 PM,"A 100% Egyptian cotton
Soft feel BedSpread 270*250
"
Embroidered 3 Lines Duvet cover,Superking (260x240) / white,4620.0,embroidered-3-lines-duvet-cover,42780789702850,True,,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,2026/01/28 02:56:39 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered 3 Lines Duvet cover,Superking (260x240) / offwhite,4620.0,embroidered-3-lines-duvet-cover,42780789735618,True,,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,2026/01/28 02:56:39 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered 3 Lines Duvet cover,king (240x220) / white,4620.0,embroidered-3-lines-duvet-cover,42780789768386,True,,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,2026/01/28 02:56:39 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered 3 Lines Duvet cover,king (240x220) / offwhite,4620.0,embroidered-3-lines-duvet-cover,42780789801154,True,,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,2026/01/28 02:56:39 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered block Duvet cover,Superking (260x240) / white,4620.0,embroidered-block-duvet-cover,42780790849730,True,,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,2026/01/28 02:56:41 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered block Duvet cover,Superking (260x240) / aqua,4620.0,embroidered-block-duvet-cover,42780790882498,True,,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,2026/01/28 02:56:41 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered block Duvet cover,king (240x220) / white,4620.0,embroidered-block-duvet-cover,42780790915266,True,,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,2026/01/28 02:56:41 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered block Duvet cover,king (240x220) / aqua,4620.0,embroidered-block-duvet-cover,42780790948034,True,,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,2026/01/28 02:56:41 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Prim Duvet cover,Superking (260x240) / white,4620.0,embroidered-prim-duvet-cover,42780797141186,True,,https://eg.lilly-home.com//products/embroidered-prim-duvet-cover,2026/01/28 02:56:44 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Prim Duvet cover,king (240x220) / white,4620.0,embroidered-prim-duvet-cover,42780797173954,True,,https://eg.lilly-home.com//products/embroidered-prim-duvet-cover,2026/01/28 02:56:44 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Japandi Duvet cover,Superking (260x240) / white,4620.0,embroidered-japandi-duvet-cover,42780796092610,True,,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,2026/01/28 02:56:45 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Japandi Duvet cover,Superking (260x240) / offwhite,4620.0,embroidered-japandi-duvet-cover,42780796125378,True,,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,2026/01/28 02:56:45 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Japandi Duvet cover,king (240x220) / white,4620.0,embroidered-japandi-duvet-cover,42780796158146,True,,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,2026/01/28 02:56:45 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Japandi Duvet cover,king (240x220) / offwhite,4620.0,embroidered-japandi-duvet-cover,42780796190914,True,,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,2026/01/28 02:56:45 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered circular Leaves Duvet cover,Superking (260x240) / Beige,4620.0,embroidered-circular-leaves-duvet-cover,42780791242946,True,,https://eg.lilly-home.com//products/embroidered-circular-leaves-duvet-cover,2026/01/28 02:56:46 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered circular Leaves Duvet cover,king (240x220) / Beige,4620.0,embroidered-circular-leaves-duvet-cover,42780791275714,True,,https://eg.lilly-home.com//products/embroidered-circular-leaves-duvet-cover,2026/01/28 02:56:46 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Therma Duvet cover,Superking (260x240) / white,5620.0,embroidered-therma-duvet-cover,42780797632706,False,,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,2026/01/28 02:56:48 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Therma Duvet cover,Superking (260x240) / offwhite,5620.0,embroidered-therma-duvet-cover,42780797665474,False,,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,2026/01/28 02:56:48 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Therma Duvet cover,king (240x220) / white,5620.0,embroidered-therma-duvet-cover,42780797698242,False,,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,2026/01/28 02:56:48 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Therma Duvet cover,king (240x220) / offwhite,5620.0,embroidered-therma-duvet-cover,42780797731010,False,,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,2026/01/28 02:56:48 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Dash Duvet cover,Superking (260x240) / off white,4620.0,embroidered-dash-duvet-cover,42780794716354,True,,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,2026/01/28 02:56:50 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Dash Duvet cover,Superking (260x240) / grey,4620.0,embroidered-dash-duvet-cover,42780794749122,True,,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,2026/01/28 02:56:50 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
Embroidered Dash Duvet cover,Superking (260x240) / aqua,4620.0,embroidered-dash-duvet-cover,42780794781890,True,,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,2026/01/28 02:56:50 PM,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
"
