Product,Variant,Price,Handle,Variant ID,Availability,SKU,Product URL,Scraped at,Description
AYA AND BES EMBROIDERED TODDLER TOWEL,Aya (red/pink),55.0,embroidered-toddler-towel,52674358247691,True,AYA-TTW-11,https://malaikalinens.com//products/embroidered-toddler-towel,2026/01/28 03:38:10 PM,"Toddler bath-times are a breeze with this soft, fluffy towel.
Woven in highly absorbent, super-soft Egyptian cotton terrycloth, it features corners for the hands and a hand-embroidered hood with a tassle, Our toddler towel is now available in the Aya design in shades of pink and red, and the Bes design in shades of green and blue. Both designs capture joyful childhood scenes from the Egyptian countryside.Size: 120cm x 65cm - 47"" x 26"".100% Cotton


"
AYA AND BES EMBROIDERED TODDLER TOWEL,Bes (blue/green),55.0,embroidered-toddler-towel,52674358313227,True,BES-TTW-11,https://malaikalinens.com//products/embroidered-toddler-towel,2026/01/28 03:38:10 PM,"Toddler bath-times are a breeze with this soft, fluffy towel.
Woven in highly absorbent, super-soft Egyptian cotton terrycloth, it features corners for the hands and a hand-embroidered hood with a tassle, Our toddler towel is now available in the Aya design in shades of pink and red, and the Bes design in shades of green and blue. Both designs capture joyful childhood scenes from the Egyptian countryside.Size: 120cm x 65cm - 47"" x 26"".100% Cotton


"
CHILDREN’S COSMOS CUSHION COVER,Cosmos,50.0,childrens-cosmos-cushion-cover,1074090442772,True,CM-BS,https://malaikalinens.com//products/childrens-cosmos-cushion-cover,2026/01/28 03:38:12 PM,"Hand-embroidered with rockets, planets and stars, our Cosmos cushion is out-of-this-world!
Woven from the finest 320-thread-count 100% Egyptian cotton percale, it is finished with blue poplin piping.Matching bedding available.30cm x 41cm12'' x 16''
- Envelope closure- 100% Egyptian Cotton
Pictured with filling. Cushion not included, available to order separately (see bottom of page).


"
DOWN CUSHION PADS 35cm x 45cm,"35cm x 45cm, 275g",34.9,down-pads-for-baboon-cushion-cover,32521857105997,True,DWRTCU,https://malaikalinens.com//products/down-pads-for-baboon-cushion-cover,2026/01/28 03:38:13 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.



"
FISH FEEDING SIDE PLATE,Default Title,49.0,fish-feeding-side-plate,45460760068363,True,PO-FS-FED-PLT-20,https://malaikalinens.com//products/fish-feeding-side-plate,2026/01/28 03:38:16 PM,"With bold, stylised depictions of fish and a lively sea inspired background, this platter will instantly transport you to the depths of the ocean. Handcrafted in the oasis village of Fayoum.
Maker: Mohamed Mahmoud
Size (diameter):18 - 20cm7“ a 7,9“""Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
BOUQUET VASE,Default Title,105.0,bouquet-vase,42285613089015,True,GL-BO-VS-20,https://malaikalinens.com//products/bouquet-vase,2026/01/28 03:38:18 PM,"Hand blown glass in a rich indigo blue, delicately hand painted with bold and colourful bouquet of flowers encased in a lacy frame. Each vase is unique, completely hand made and a small work of art.
Size:24 cm/ 9.5"" highMaterial: GlassOur painted glass items are entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
COSMIC TABLECLOTH,Teal,390.0,cosmic-tablecloth-new-colours,44457131114763,True,COS-TBC-15,https://malaikalinens.com//products/cosmic-tablecloth-new-colours,2026/01/28 03:38:20 PM,"The magical lights of planets and stars winking in the cosmos come together in this otherworldly tablecloth; a dazzling centrepiece for any dinner table. Delicately made using an appliqué technique.Size:300cm x 160cm118"" x 63""100% Linen"
COSMIC TABLECLOTH,Pink,390.0,cosmic-tablecloth-new-colours,44457131147531,True,COS-TBC-11,https://malaikalinens.com//products/cosmic-tablecloth-new-colours,2026/01/28 03:38:20 PM,"The magical lights of planets and stars winking in the cosmos come together in this otherworldly tablecloth; a dazzling centrepiece for any dinner table. Delicately made using an appliqué technique.Size:300cm x 160cm118"" x 63""100% Linen"
COSMIC TABLECLOTH,Amber,390.0,cosmic-tablecloth-new-colours,44457131180299,True,COS-TBC-05,https://malaikalinens.com//products/cosmic-tablecloth-new-colours,2026/01/28 03:38:20 PM,"The magical lights of planets and stars winking in the cosmos come together in this otherworldly tablecloth; a dazzling centrepiece for any dinner table. Delicately made using an appliqué technique.Size:300cm x 160cm118"" x 63""100% Linen"
COSMIC TABLECLOTH,Terracotta,390.0,cosmic-tablecloth-new-colours,44457131213067,True,COS-TBC-73,https://malaikalinens.com//products/cosmic-tablecloth-new-colours,2026/01/28 03:38:20 PM,"The magical lights of planets and stars winking in the cosmos come together in this otherworldly tablecloth; a dazzling centrepiece for any dinner table. Delicately made using an appliqué technique.Size:300cm x 160cm118"" x 63""100% Linen"
FEATHER CUSHION PADS 50cm x 50cm AND 45cm x 55cm,"50cm x 50cm, 600g",19.9,feather-cushion-filling-sofa-etc,12687537373261,True,FTHSQCUXL,https://malaikalinens.com//products/feather-cushion-filling-sofa-etc,2026/01/28 03:38:22 PM,"Available in a choice of sizes, these plump, extra-soft goose feather cushion pads will giveyour seating areas maximum comfort.
Each pad is filled with a 100% feather stuffing and encased in a finely woven, anti-dust mite cotton cover.
"
FEATHER CUSHION PADS 50cm x 50cm AND 45cm x 55cm,"45cm x 55cm, 650g",19.9,feather-cushion-filling-sofa-etc,13052995305549,True,FTHRTCUXL,https://malaikalinens.com//products/feather-cushion-filling-sofa-etc,2026/01/28 03:38:22 PM,"Available in a choice of sizes, these plump, extra-soft goose feather cushion pads will giveyour seating areas maximum comfort.
Each pad is filled with a 100% feather stuffing and encased in a finely woven, anti-dust mite cotton cover.
"
BEE TABLECLOTH,rainbow,477.0,bee-linen-tablecloth,39439647277133,True,BEE-TBC-33-82,https://malaikalinens.com//products/bee-linen-tablecloth,2026/01/28 03:38:24 PM,"Size:300cm x 160cm118"" x 63""100% Linen"
BEE TABLECLOTH,amber,477.0,bee-linen-tablecloth,39439647342669,True,BEE-TBC-05,https://malaikalinens.com//products/bee-linen-tablecloth,2026/01/28 03:38:24 PM,"Size:300cm x 160cm118"" x 63""100% Linen"
BEE TABLECLOTH,aqua,477.0,bee-linen-tablecloth,39439648194637,True,BEE-TBC-17,https://malaikalinens.com//products/bee-linen-tablecloth,2026/01/28 03:38:24 PM,"Size:300cm x 160cm118"" x 63""100% Linen"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"30cm x 41cm, 150g",22.9,down-pillow-fillings,13032295235661,True,DWBS,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"40cm x 80cm, 350g",75.9,down-pillow-fillings,13075491881037,True,DWQSLPG,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"50cm x 75cm, 380g",79.9,down-pillow-fillings,13075493093453,True,DWQSLP,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"50cm x 90cm, 475g",98.9,down-pillow-fillings,32569671254093,True,DWKP,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"66cm x 66cm, 450g",74.0,down-pillow-fillings,13075494830157,True,DWES,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"80cm x 80cm, 650g",102.9,down-pillow-fillings,13075496042573,True,DWSQPXL,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"40cm x 140cm, 800g - Side Sleeper Cushion",74.9,down-pillow-fillings,32969819521101,True,DWSSLCU,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
DOWN PADS FOR BED PILLOWS AND CUSHIONS,"40cm x 60cm, 300g",52.0,down-pillow-fillings,44816412999947,True,DWSQSLP,https://malaikalinens.com//products/down-pillow-fillings,2026/01/28 03:38:26 PM,"Our natural goose down pads will give your bed cushions a luxuriously plump look and feel, for unparalleled comfort. The pads are manufactured in Germany by a long-established manufacturer.
Each pad has three chambers*, a firm centre and two soft exterior chambers. This gives the pad a firm support with a soft touch. Suitable for dust mite allergy sufferers.
*Size 30cm x 41cm and 66cm x 66cm have one chamber (down 95% and feathers 5%)



"
CARNATION CARDS (Set of 6),rosewood,9.0,carnation-cards,39352243880013,True,CAR-CD-66,https://malaikalinens.com//products/carnation-cards,2026/01/28 03:38:28 PM,"Framed with a geometric carnation motif inspired by Ottoman samplers, these bold cards in cardinal red or rosewood and sky blue are undeniably eye-catching.Perfect for both invitations or menus, our multipurpose Ottoman Carnation Cards will bring elegance and style to any tablescape or event. Pair with our Ottoman Carnation Place Cards for a seamless table setting no guest will forget. 300gsm paper card
Size: 13cm x 18cm"
CARNATION CARDS (Set of 6),red,9.0,carnation-cards,39352243912781,True,CAR-CD-16,https://malaikalinens.com//products/carnation-cards,2026/01/28 03:38:28 PM,"Framed with a geometric carnation motif inspired by Ottoman samplers, these bold cards in cardinal red or rosewood and sky blue are undeniably eye-catching.Perfect for both invitations or menus, our multipurpose Ottoman Carnation Cards will bring elegance and style to any tablescape or event. Pair with our Ottoman Carnation Place Cards for a seamless table setting no guest will forget. 300gsm paper card
Size: 13cm x 18cm"
CAIRO PALM NAPKIN,Default Title,28.0,cairo-palm-napkin,43560852488459,True,CAIPL-NP,https://malaikalinens.com//products/cairo-palm-napkin,2026/01/28 03:38:30 PM,"Embellished with a palm tree motif reminiscent of the palms found all over the city, our Cairo Palm Napkins bring a touch of Egypt to any table arrangement. With a double-stitched frame, they are fun yet understated.Made entirely by hand on linen by the women at the Malaika Training Centre (TOH) in Cairo.
Size:46cm x46cm18"" x 18""100% Linen (Ecru Linen)

"
FEATHER CUSHION PADS 41cm x 41cm and 37cm x 47cm,"41cm x 41cm, 250g",15.9,feather-cushion-pads-for-oasis-and-seth-cushion-cover,20876851314765,True,FTHSQCU,https://malaikalinens.com//products/feather-cushion-pads-for-oasis-and-seth-cushion-cover,2026/01/28 03:38:31 PM,"Available in a choice of sizes, these plump, extra-soft goose feather cushion pads will giveyour seating areas maximum comfort.
Each pad is filled with a 100% feather stuffing and encased in a finely woven, anti-dust mite cotton cover.
"
FEATHER CUSHION PADS 41cm x 41cm and 37cm x 47cm,"37cm x 47cm, 350g",14.9,feather-cushion-pads-for-oasis-and-seth-cushion-cover,20876851347533,True,FTHBSXL,https://malaikalinens.com//products/feather-cushion-pads-for-oasis-and-seth-cushion-cover,2026/01/28 03:38:31 PM,"Available in a choice of sizes, these plump, extra-soft goose feather cushion pads will giveyour seating areas maximum comfort.
Each pad is filled with a 100% feather stuffing and encased in a finely woven, anti-dust mite cotton cover.
"
ART DECO NAPKIN,red,44.0,art-deco-napkin,39547992571981,True,AD-NP-16,https://malaikalinens.com//products/art-deco-napkin,2026/01/28 03:38:32 PM,"A classic and elegant napkin, beautifully hand embroidered with intricate Ajour and stitching. Use it with our table cloth or add to your own collection. Can be made bespoke in any embroidery colour.Made from linen, and expertly hand embroidered by the wonderful women at the Malaika Embroidery Training Centre (TOH).
Size:46cm x 46cm18"" x 18""100% Linen
"
ART DECO NAPKIN,teal,44.0,art-deco-napkin,39547992604749,True,AD-NP-15,https://malaikalinens.com//products/art-deco-napkin,2026/01/28 03:38:32 PM,"A classic and elegant napkin, beautifully hand embroidered with intricate Ajour and stitching. Use it with our table cloth or add to your own collection. Can be made bespoke in any embroidery colour.Made from linen, and expertly hand embroidered by the wonderful women at the Malaika Embroidery Training Centre (TOH).
Size:46cm x 46cm18"" x 18""100% Linen
"
CHILDREN’S ROCOCO ROSES CUSHION COVER,Rococo Roses,50.0,childrens-rococo-roses-cushion-cover,1074092441620,True,ROR-BS-11,https://malaikalinens.com//products/childrens-rococo-roses-cushion-cover,2026/01/28 03:38:34 PM,"Part of our Rococo Roses collection, this hand-embroidered cushion is a delightful addition to any girl’s bedroom.
Woven from the finest 320-thread-count 100% Egyptian cotton percale, it is detailed with delicate rosebuds and dots, and finished with pink poplin piping. Matching bedding available. 30cm x 41cm.
- Envelope closure- 100% Cotton
Pictured with filling. Cushion not included, available to order separately (see bottom of page).


"
BOUQUET NAPKIN,blue,48.0,bouquet-napkin-new,39439441035341,True,BO-NP-20,https://malaikalinens.com//products/bouquet-napkin-new,2026/01/28 03:38:35 PM,"Embellished with a zig zag border and a flower motif inspired by 19th century Ottoman samplers, these hand embroidered linen napkins add colour and vibrancy to any table display.Expertly hand embroidered by the women at the Malaika Embroidery Training Centre (TOH) in Cairo.
Size:46cm x 46cm18"" x 18""Material: 100% Linen (Ecru Linen)

"
BOUQUET NAPKIN,red,48.0,bouquet-napkin-new,39439441068109,True,BO-NP-16,https://malaikalinens.com//products/bouquet-napkin-new,2026/01/28 03:38:35 PM,"Embellished with a zig zag border and a flower motif inspired by 19th century Ottoman samplers, these hand embroidered linen napkins add colour and vibrancy to any table display.Expertly hand embroidered by the women at the Malaika Embroidery Training Centre (TOH) in Cairo.
Size:46cm x 46cm18"" x 18""Material: 100% Linen (Ecru Linen)

"
BOUQUET NAPKIN,amber,48.0,bouquet-napkin-new,39439441100877,True,BO-NP-05,https://malaikalinens.com//products/bouquet-napkin-new,2026/01/28 03:38:35 PM,"Embellished with a zig zag border and a flower motif inspired by 19th century Ottoman samplers, these hand embroidered linen napkins add colour and vibrancy to any table display.Expertly hand embroidered by the women at the Malaika Embroidery Training Centre (TOH) in Cairo.
Size:46cm x 46cm18"" x 18""Material: 100% Linen (Ecru Linen)

"
BOUQUET NAPKIN,rosewood,48.0,bouquet-napkin-new,39439444017229,True,BO-NP-66,https://malaikalinens.com//products/bouquet-napkin-new,2026/01/28 03:38:35 PM,"Embellished with a zig zag border and a flower motif inspired by 19th century Ottoman samplers, these hand embroidered linen napkins add colour and vibrancy to any table display.Expertly hand embroidered by the women at the Malaika Embroidery Training Centre (TOH) in Cairo.
Size:46cm x 46cm18"" x 18""Material: 100% Linen (Ecru Linen)

"
BOUQUET NAPKIN,coral,48.0,bouquet-napkin-new,39511418732621,True,BO-NP-14,https://malaikalinens.com//products/bouquet-napkin-new,2026/01/28 03:38:35 PM,"Embellished with a zig zag border and a flower motif inspired by 19th century Ottoman samplers, these hand embroidered linen napkins add colour and vibrancy to any table display.Expertly hand embroidered by the women at the Malaika Embroidery Training Centre (TOH) in Cairo.
Size:46cm x 46cm18"" x 18""Material: 100% Linen (Ecru Linen)

"
ELEPHANTINE PILLOW CASE (Set of 2),Eau de Nil,240.0,elephantine-pillow-case,43576127455499,True,ELP-PC-85,https://malaikalinens.com//products/elephantine-pillow-case,2026/01/28 03:38:36 PM,"This beautiful bedding range is inspired by Soane Britain's bold, colourful chevrons of 'Elephantine' design. A modern take on the Pharaonic symbol for water. Made from the finest Egyptian cotton and embroidered by the accomplished women atThreads of Hopeand hand printed and hand cut at the Malaika atelier. Available in various colors.
Size:50cm x 75cm20” x 30”Material: 100% cotton
"
ELEPHANTINE PILLOW CASE (Set of 2),Gold,240.0,elephantine-pillow-case,43576127488267,True,ELP-PC-39,https://malaikalinens.com//products/elephantine-pillow-case,2026/01/28 03:38:36 PM,"This beautiful bedding range is inspired by Soane Britain's bold, colourful chevrons of 'Elephantine' design. A modern take on the Pharaonic symbol for water. Made from the finest Egyptian cotton and embroidered by the accomplished women atThreads of Hopeand hand printed and hand cut at the Malaika atelier. Available in various colors.
Size:50cm x 75cm20” x 30”Material: 100% cotton
"
ELEPHANTINE PILLOW CASE (Set of 2),Egyptian Blue,240.0,elephantine-pillow-case,43576127521035,True,ELP-PC-84,https://malaikalinens.com//products/elephantine-pillow-case,2026/01/28 03:38:36 PM,"This beautiful bedding range is inspired by Soane Britain's bold, colourful chevrons of 'Elephantine' design. A modern take on the Pharaonic symbol for water. Made from the finest Egyptian cotton and embroidered by the accomplished women atThreads of Hopeand hand printed and hand cut at the Malaika atelier. Available in various colors.
Size:50cm x 75cm20” x 30”Material: 100% cotton
"
BLOOM NAPKIN,orange,33.0,bloom-napkins,42285334823159,True,BLM-NP-04,https://malaikalinens.com//products/bloom-napkins,2026/01/28 03:38:38 PM,"Step into spring with these linen napkins decorated with a filigree edge and a hand embroidered flower in full bloom.
Size:46cm x 46cm18” x 18”100% Linen
"
BLOOM NAPKIN,blue,33.0,bloom-napkins,42285334855927,True,BLM-NP-20,https://malaikalinens.com//products/bloom-napkins,2026/01/28 03:38:38 PM,"Step into spring with these linen napkins decorated with a filigree edge and a hand embroidered flower in full bloom.
Size:46cm x 46cm18” x 18”100% Linen
"
BLOOM NAPKIN,green,33.0,bloom-napkins,42285334888695,True,BLM-NP-19,https://malaikalinens.com//products/bloom-napkins,2026/01/28 03:38:38 PM,"Step into spring with these linen napkins decorated with a filigree edge and a hand embroidered flower in full bloom.
Size:46cm x 46cm18” x 18”100% Linen
"
BLOOM NAPKIN,ecru,33.0,bloom-napkins,42285334921463,True,BLM-NP-33,https://malaikalinens.com//products/bloom-napkins,2026/01/28 03:38:38 PM,"Step into spring with these linen napkins decorated with a filigree edge and a hand embroidered flower in full bloom.
Size:46cm x 46cm18” x 18”100% Linen
"
BABY BIBS SMALL (SET OF TWO),Coral / pink,28.0,baby-bibs-hand-printed,44398015676683,False,COR-BIB-11-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Coral / sky,28.0,baby-bibs-hand-printed,44398015709451,True,COR-BIB-10-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Daisies / pink,28.0,baby-bibs-hand-printed,44398015774987,False,DS-BIB-11-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Daisies / sky,28.0,baby-bibs-hand-printed,44398015807755,True,DS-BIB-10-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Ibis / pink,28.0,baby-bibs-hand-printed,44398016495883,False,IB-BIB-11-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Ibis / sky,28.0,baby-bibs-hand-printed,44398016528651,False,IB-BIB-10-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Lotus / pink,28.0,baby-bibs-hand-printed,12275171917901,True,PRLO-BIB-11O-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Lotus / sky,28.0,baby-bibs-hand-printed,12275172540493,True,PRLO-BIB-10O-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Pharaonic Stars / pink,28.0,baby-bibs-hand-printed,12275173720141,True,PRSTA-BIB-11O-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Pharaonic Stars / sky,28.0,baby-bibs-hand-printed,352253018132,True,PRSTA-BIB-10-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Planets / pink,28.0,baby-bibs-hand-printed,44398016594187,False,PLN-BIB-11-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
BABY BIBS SMALL (SET OF TWO),Planets / sky,28.0,baby-bibs-hand-printed,44398016626955,True,PLN-BIB-10-S,https://malaikalinens.com//products/baby-bibs-hand-printed,2026/01/28 03:38:39 PM,"Hand-crafted in the softest Egyptian terrycloth cotton, these pretty bibs make an elegant yet practical baby gift.
Each bib is finished with our printed cotton with joyful motifs and features a Velcro™ neck fastening. They are reversible, with plain white terry cloth on the back.
For babies from birth until about 9 months.
Set includes two bibs, measuring 22cm x 28cm, 8.7"" x 11"".
100% Cotton

"
COSMOS COT BEDDING,Cot Sheet,68.0,cosmos-cot-sheet-set-hand-embroidered,349241278484,True,CM-CTS,https://malaikalinens.com//products/cosmos-cot-sheet-set-hand-embroidered,2026/01/28 03:38:41 PM,"Send your little explorer to sleep under the stars with this cot bedding, woven from luxurious 320-thread-count 100% Egyptian cotton percale and hand-embroidered with planets, rockets and stars on the fold of the top sheet and scattered all over the duvet cover.
Combine the cot bedding as needed. Available are:
- Embroidered cot duvet cover (100cm x 135cm)
- Embroidered flat cot sheet (110cm x 170cm)
- Plain cot fitted sheet (70cm x 140cm x 14cm)
100% cotton"
COSMOS COT BEDDING,Duvet Cover,98.0,cosmos-cot-sheet-set-hand-embroidered,28183500914765,True,CM-CTD,https://malaikalinens.com//products/cosmos-cot-sheet-set-hand-embroidered,2026/01/28 03:38:41 PM,"Send your little explorer to sleep under the stars with this cot bedding, woven from luxurious 320-thread-count 100% Egyptian cotton percale and hand-embroidered with planets, rockets and stars on the fold of the top sheet and scattered all over the duvet cover.
Combine the cot bedding as needed. Available are:
- Embroidered cot duvet cover (100cm x 135cm)
- Embroidered flat cot sheet (110cm x 170cm)
- Plain cot fitted sheet (70cm x 140cm x 14cm)
100% cotton"
