Product,Variant,Price,Handle,Inventory Management,Variant ID,Availability,SKU,Product URL,Scraped at,Description,Hollistic Description
Butter Yellow Top,"S / Butter-Yellow, M / Butter-Yellow, L / Butter-Yellow",1950.0,butter-yellow-top,shopify,"45379018555586, 45387589583042, 45387589615810",True,nan,https://eg.lilly-home.com//products/butter-yellow-top,2026/02/11 04:41:53 PM,"Soft cotton Butter Yellow top Timeless comfort, effortless style","Butter Yellow Top - S / Butter-Yellow, M / Butter-Yellow, L / Butter-Yellow: Soft cotton Butter Yellow top Timeless comfort, effortless style"
Cape coat with scarf,"Free Size / White, Free Size / Grey, Free Size / Black",1890.0,cape-coat-with-scarf,shopify,"44834484486338, 44834484519106, 44836137795778",False,nan,https://eg.lilly-home.com//products/cape-coat-with-scarf,2026/02/11 04:41:57 PM,Feel the softness and coziness of our knitted cape.,"Cape coat with scarf - Free Size / White, Free Size / Grey, Free Size / Black: Feel the softness and coziness of our knitted cape."
Cape jacket with black frame,"Free Size / Off-White, Free Size / Black",1780.0,cape-jacket-with-black-frame,shopify,"44834487894210, 44836138025154",False,nan,https://eg.lilly-home.com//products/cape-jacket-with-black-frame,2026/02/11 04:41:49 PM,Feel the softness and coziness of our knitted jacket cape,"Cape jacket with black frame - Free Size / Off-White, Free Size / Black: Feel the softness and coziness of our knitted jacket cape"
Cape zipper jacket,"S/M / Grey, S/M / Off-white, S/M / Dark grey, M/L / Grey, M/L / Off-white, M/L / Dark grey",1890.0,cape-zipper-jacket,,"44834487435458, 44836137959618, 44836137992386, 44845256376514, 44845256409282, 44845256442050",True,nan,https://eg.lilly-home.com//products/cape-zipper-jacket,2026/02/11 04:41:52 PM,Feel the softness and coziness of our knitted  zipper cape.,"Cape zipper jacket - S/M / Grey, S/M / Off-white, S/M / Dark grey, M/L / Grey, M/L / Off-white, M/L / Dark grey: Feel the softness and coziness of our knitted  zipper cape."
Circle Coverlet Bedspread,"White, off white, beige, cafe, choco, aqua, grey, Green, Baby Blue, Lilac",2180.0,circle-coverlet-bedspread-1,,"41075087409346, 41792515735746, 41792515768514, 41792515801282, 41792515834050, 41792515866818, 41792515899586, 42040869781698, 42040869814466, 42040869847234",True,nan,https://eg.lilly-home.com//products/circle-coverlet-bedspread-1,2026/02/11 04:41:56 PM,A one piece 100% cotton bedspread,"Circle Coverlet Bedspread - White, off white, beige, cafe, choco, aqua, grey, Green, Baby Blue, Lilac: A one piece 100% cotton bedspread"
Circular Leaves Towel set (3 pcs),"white, beige, silver, cafe, grey, aqua",1880.0,circular-leaves-towel-set-6-pcs-1,,"42780866969794, 42780867002562, 42780867035330, 42780867068098, 42780867100866, 42780867133634, 42780862382274, 42780862415042, 42780862447810, 42780862480578, 42780862513346, 42780862546114",True,nan,https://eg.lilly-home.com//products/circular-leaves-towel-set-6-pcs-1,2026/02/11 04:41:50 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Circular Leaves Towel set (3 pcs) - white, beige, silver, cafe, grey, aqua: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Crab Feston Duvet cover,"Superking (260x240) / white, king (240x220) / white",4620.0,crab-feston-duvet-cover,,"45398098215106, 45398098247874",True,nan,https://eg.lilly-home.com//products/crab-feston-duvet-cover,2026/02/11 04:42:04 PM,A 100% Egyptian cotton 400 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Crab Feston Duvet cover - Superking (260x240) / white, king (240x220) / white: A 100% Egyptian cotton 400 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Crochet Duvet cover Set (3pcs),queen / White x Grey,5420.0,crochet-duvet-cover-set-3pcs,,46613356675266,True,nan,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/02/11 04:41:59 PM, A  3 piece400 thread count 100% egyptian cottonset that consists of :,Crochet Duvet cover Set (3pcs) - queen / White x Grey:  A  3 piece400 thread count 100% egyptian cottonset that consists of :
Crochet Duvet cover Set (3pcs),king / White x Grey,5620.0,crochet-duvet-cover-set-3pcs,,46613356609730,True,nan,https://eg.lilly-home.com//products/crochet-duvet-cover-set-3pcs,2026/02/11 04:41:59 PM, A  3 piece400 thread count 100% egyptian cottonset that consists of :,Crochet Duvet cover Set (3pcs) - king / White x Grey:  A  3 piece400 thread count 100% egyptian cottonset that consists of :
Cross Linen Quilt Set,"grey / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm",8800.0,cross-linen-quilt-set,,"42780491317442, 42780491350210, 42780491382978",True,nan,https://eg.lilly-home.com//products/cross-linen-quilt-set,2026/02/11 04:42:01 PM,A 100% pure Linen Quilt Linen Quilt Set consists of: 1 Linen Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Cross Linen Quilt Set - grey / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm: A 100% pure Linen Quilt Linen Quilt Set consists of: 1 Linen Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Dantel Dots Duvet cover Set (3pcs),"king / white, king / brown, queen / white, queen / brown",4620.0,dantel-duvet-cover-set-3pcs,,"43791295217858, 43791295250626, 43791295283394, 43791295316162",True,nan,https://eg.lilly-home.com//products/dantel-duvet-cover-set-3pcs,2026/02/11 04:42:07 PM, A  3 piece400 thread count 100% egyptian cottonset that consists of :,"Dantel Dots Duvet cover Set (3pcs) - king / white, king / brown, queen / white, queen / brown:  A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dantel squares Duvet cover Set (3pcs),"king / white, king / brown, queen / white, queen / brown",4620.0,dantel-squares-duvet-cover-set-3pcs,,"43791319990466, 43791320023234, 43791320056002, 43791320088770",True,nan,https://eg.lilly-home.com//products/dantel-squares-duvet-cover-set-3pcs,2026/02/11 04:42:06 PM, A  3 piece400 thread count 100% egyptian cottonset that consists of :,"Dantel squares Duvet cover Set (3pcs) - king / white, king / brown, queen / white, queen / brown:  A  3 piece400 thread count 100% egyptian cottonset that consists of :"
Dash Towel set (3 pcs),"white, silver, grey",1880.0,dash-towel-set-6-pcs,,"42780869755074, 42780869787842, 42780869820610",True,nan,https://eg.lilly-home.com//products/dash-towel-set-6-pcs,2026/02/11 04:42:13 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Dash Towel set (3 pcs) - white, silver, grey: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Degrade Bubbles Bedspread,"King / beige, King / brown",2880.0,degrade-bubbles-bedspread,,"44613413142722, 44613413175490",True,nan,https://eg.lilly-home.com//products/degrade-bubbles-bedspread,2026/02/11 04:42:10 PM,A 100% Egyptian cotton Soft feel BedSpread,"Degrade Bubbles Bedspread - King / beige, King / brown: A 100% Egyptian cotton Soft feel BedSpread"
Dots Bedspread,"270 * 250 / Cafe, 270 * 250 / Coal, 270 * 250 / brown, 240 * 220 / Cafe, 240 * 220 / Coal, 240 * 220 / brown, superking / beige, superking / coal, King / beige, King / coal, double / beige, double / coal",3180.0,dots-bedspread-1,,"44614548226242, 44614548324546, 44845302317250, 44614548422850, 44614548521154, 44845302350018, 44613442404546, 44613442437314, 44613442470082, 44613442502850, 44613442568386, 44613442601154",True,nan,https://eg.lilly-home.com//products/dots-bedspread-1,2026/02/11 04:42:12 PM,A 100% Egyptian cotton Soft feel BedSpread,"Dots Bedspread - 270 * 250 / Cafe, 270 * 250 / Coal, 270 * 250 / brown, 240 * 220 / Cafe, 240 * 220 / Coal, 240 * 220 / brown, superking / beige, superking / coal, King / beige, King / coal, double / beige, double / coal: A 100% Egyptian cotton Soft feel BedSpread"
Dots Towel set (3 pcs),"white, beige, silver, cafe, grey",1880.0,copy-of-circular-leaves-towel-set-6-pcs,,"42780861235394, 42780861268162, 42780861300930, 42780861333698, 42780861366466",True,nan,https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,2026/02/11 04:42:15 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Dots Towel set (3 pcs) - white, beige, silver, cafe, grey: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Dots Washed cotton Quilt Set,"Cafe / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm, grey / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm",6880.0,dots-washed-cotton-quilt-set,,"42780488597698, 42780488630466, 42780488663234, 42780488696002",True,nan,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,2026/02/11 04:42:18 PM,A 100% Egyptian Cotton 350 TC with a washed cotton feel Quilt Set consists of: 1 washed cotton Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Dots Washed cotton Quilt Set - Cafe / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm, grey / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm: A 100% Egyptian Cotton 350 TC with a washed cotton feel Quilt Set consists of: 1 washed cotton Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Dotted Satin Pijama Set,"S / Beige, S / Aqua, M / Beige, M / Aqua, L / Beige, L / Aqua",2280.0,dotted-satin-pijama-set,shopify,"42259088244930, 42259224756418, 42259088277698, 42259224789186, 42259088310466, 42259224821954",False,nan,https://eg.lilly-home.com//products/dotted-satin-pijama-set,2026/02/11 04:42:22 PM,A 2 piece set consists of: Top Pants Material: Viscose-Satin,"Dotted Satin Pijama Set - S / Beige, S / Aqua, M / Beige, M / Aqua, L / Beige, L / Aqua: A 2 piece set consists of: Top Pants Material: Viscose-Satin"
Double face Bedspread,"baby blue, White",3180.0,spring-double-face-bedspread,,"44845303529666, 44845303595202",True,nan,https://eg.lilly-home.com//products/spring-double-face-bedspread,2026/02/11 04:42:24 PM,A 100% Egyptian cotton Soft feel BedSpread 270*250 ,"Double face Bedspread - baby blue, White: A 100% Egyptian cotton Soft feel BedSpread 270*250 "
Embroidered 3 Lines Duvet cover,"Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite",4620.0,embroidered-3-lines-duvet-cover,,"42780789702850, 42780789735618, 42780789768386, 42780789801154",True,nan,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,2026/02/11 04:42:21 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered 3 Lines Duvet cover - Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Dash Duvet cover,"Superking (260x240) / off white, Superking (260x240) / grey, Superking (260x240) / aqua, king (240x220) / off white, king (240x220) / grey, king (240x220) / aqua",4620.0,embroidered-dash-duvet-cover,,"42780794716354, 42780794749122, 42780794781890, 42780794814658, 42780794847426, 42780794880194",True,nan,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,2026/02/11 04:42:28 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Dash Duvet cover - Superking (260x240) / off white, Superking (260x240) / grey, Superking (260x240) / aqua, king (240x220) / off white, king (240x220) / grey, king (240x220) / aqua: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Dots Duvet cover,"Superking (260x240) / off white, Superking (260x240) / grey, king (240x220) / off white, king (240x220) / grey",4620.0,embroidered-dots-duvet-cover,,"42780795502786, 42780795535554, 42780795568322, 42780795601090",True,nan,https://eg.lilly-home.com//products/embroidered-dots-duvet-cover,2026/02/11 04:42:30 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Dots Duvet cover - Superking (260x240) / off white, Superking (260x240) / grey, king (240x220) / off white, king (240x220) / grey: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Japandi Duvet cover,"Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite",4620.0,embroidered-japandi-duvet-cover,,"42780796092610, 42780796125378, 42780796158146, 42780796190914",True,nan,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,2026/02/11 04:42:32 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Japandi Duvet cover - Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Leaves Duvet cover,"Superking (260x240) / Beige, king (240x220) / Beige",4620.0,embroidered-leaves-duvet-cover,,"42780796518594, 42780796551362",True,nan,https://eg.lilly-home.com//products/embroidered-leaves-duvet-cover,2026/02/11 04:42:27 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Leaves Duvet cover - Superking (260x240) / Beige, king (240x220) / Beige: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Parallel Duvet cover,"Superking (260x240) / offwhite, king (240x220) / offwhite",4620.0,embroidered-parallel-duvet-cover,,"42780796846274, 42780796879042",True,nan,https://eg.lilly-home.com//products/embroidered-parallel-duvet-cover,2026/02/11 04:42:34 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Parallel Duvet cover - Superking (260x240) / offwhite, king (240x220) / offwhite: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Prim Duvet cover,"Superking (260x240) / white, king (240x220) / white",4620.0,embroidered-prim-duvet-cover,,"42780797141186, 42780797173954",True,nan,https://eg.lilly-home.com//products/embroidered-prim-duvet-cover,2026/02/11 04:42:35 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Prim Duvet cover - Superking (260x240) / white, king (240x220) / white: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered Therma Duvet cover,"Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite",5620.0,embroidered-therma-duvet-cover,shopify,"42780797632706, 42780797665474, 42780797698242, 42780797731010",False,nan,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,2026/02/11 04:42:31 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered Therma Duvet cover - Superking (260x240) / white, Superking (260x240) / offwhite, king (240x220) / white, king (240x220) / offwhite: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered block Duvet cover,"Superking (260x240) / white, Superking (260x240) / aqua, king (240x220) / white, king (240x220) / aqua",4620.0,embroidered-block-duvet-cover,,"42780790849730, 42780790882498, 42780790915266, 42780790948034",True,nan,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,2026/02/11 04:42:19 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered block Duvet cover - Superking (260x240) / white, Superking (260x240) / aqua, king (240x220) / white, king (240x220) / aqua: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered circular Leaves Duvet cover,"Superking (260x240) / Beige, king (240x220) / Beige",4620.0,embroidered-circular-leaves-duvet-cover,,"42780791242946, 42780791275714",True,nan,https://eg.lilly-home.com//products/embroidered-circular-leaves-duvet-cover,2026/02/11 04:42:26 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered circular Leaves Duvet cover - Superking (260x240) / Beige, king (240x220) / Beige: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Embroidered zigzag 78 Duvet cover,"Superking (260x240) / offwhite, king (240x220) / offwhite",4620.0,embroidered-5-lines-duvet-cover,,"42780790227138, 42780790259906",True,nan,https://eg.lilly-home.com//products/embroidered-5-lines-duvet-cover,2026/02/11 04:42:40 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Embroidered zigzag 78 Duvet cover - Superking (260x240) / offwhite, king (240x220) / offwhite: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Faux Coat,"Grey / S-M, Grey / M-L, White / S-M, White / M-L",3180.0,faux-coat,shopify,"43871177703618, 43871177736386, 43871177769154, 43871177801922",False,nan,https://eg.lilly-home.com//products/faux-coat,2026/02/11 04:42:37 PM,Feel the comfort and coziness of our Coat,"Faux Coat - Grey / S-M, Grey / M-L, White / S-M, White / M-L: Feel the comfort and coziness of our Coat"
Floral Bedsheet set,"king / white, queen / white",6460.0,floral-bedsheet-set-copy,,"44556145426626, 44556145459394",True,nan,https://eg.lilly-home.com//products/floral-bedsheet-set-copy,2026/02/11 04:42:39 PM, A  6 piece400 thread count 100% egyptian cottonset that consists of :,"Floral Bedsheet set - king / white, queen / white:  A  6 piece400 thread count 100% egyptian cottonset that consists of :"
Floral Cotton Set,"small / White, medium / White, large / White",1790.0,floral-set,shopify,"44556074680514, 44556074811586, 44556074942658",False,nan,https://eg.lilly-home.com//products/floral-set,2026/02/11 04:42:42 PM,Cottonlounge wear setconsists of :- -Top -pants ,"Floral Cotton Set - small / White, medium / White, large / White: Cottonlounge wear setconsists of :- -Top -pants "
Floral Stripes Duvet cover,"Superking (260x240) / white, king (240x220) / white",5620.0,floral-stripes-duvet-cover,,"44556147196098, 44556147261634",True,nan,https://eg.lilly-home.com//products/floral-stripes-duvet-cover,2026/02/11 04:42:45 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Floral Stripes Duvet cover - Superking (260x240) / white, king (240x220) / white: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Floral Stripes cotton set,"small / Pink, medium / Pink, large / Pink",1980.0,floral-stripes-cotton-set,shopify,"44556095029442, 44556095062210, 44556095094978",False,nan,https://eg.lilly-home.com//products/floral-stripes-cotton-set,2026/02/11 04:42:49 PM,2 pieces cottonlounge wear :-,"Floral Stripes cotton set - small / Pink, medium / Pink, large / Pink: 2 pieces cottonlounge wear :-"
Flower Duvet cover,"Superking (260x240) / white, king (240x220) / white",4620.0,flower-duvet-cover,,"45123090088130, 45123090120898",True,nan,https://eg.lilly-home.com//products/flower-duvet-cover,2026/02/11 04:42:48 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Flower Duvet cover - Superking (260x240) / white, king (240x220) / white: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Flower Towel set (3 pcs),"White x Gold, White x White",1880.0,bride-towel-set-3-pcs,,"44364347965634, 44364347998402",True,nan,https://eg.lilly-home.com//products/bride-towel-set-3-pcs,2026/02/11 04:42:46 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Flower Towel set (3 pcs) - White x Gold, White x White: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Flower cotton set,"small / white, medium / white, large / white",1580.0,flower-cotton-set,shopify,"44556094734530, 44556094767298, 44556094800066",False,nan,https://eg.lilly-home.com//products/flower-cotton-set,2026/02/11 04:42:44 PM,2 pieces cottonlounge wear :-,"Flower cotton set - small / white, medium / white, large / white: 2 pieces cottonlounge wear :-"
Fur jacket,"Small / brown, Small / grey, Medium / brown, Medium / grey, Large / brown, Large / grey",1080.0,fur-jacket,shopify,"42823178158274, 42823178191042, 42823178223810, 42823178256578, 42823178289346, 42823178322114",False,nan,https://eg.lilly-home.com//products/fur-jacket,2026/02/11 04:42:51 PM,Feel the softness and warmth with our Fur Jacket ,"Fur jacket - Small / brown, Small / grey, Medium / brown, Medium / grey, Large / brown, Large / grey: Feel the softness and warmth with our Fur Jacket "
Goose Down Duvet,"(260x240) / White, (240x220) / White, (180 x 220) / White",13500.0,goose-down-duvet,shopify,"45205804253378, 45205804286146, 45265724932290",True,nan,https://eg.lilly-home.com//products/goose-down-duvet,2026/02/11 04:42:57 PM,Goose Down Duvet ,"Goose Down Duvet - (260x240) / White, (240x220) / White, (180 x 220) / White: Goose Down Duvet "
Goose Down Pillow,"50 x 70 / White, 60 x 60 / White",3500.0,goose-down-pillow,shopify,"45205814051010, 45205814083778",True,nan,https://eg.lilly-home.com//products/goose-down-pillow,2026/02/11 04:42:55 PM,Alternative Down Pillow ,"Goose Down Pillow - 50 x 70 / White, 60 x 60 / White: Alternative Down Pillow "
Half face,"Black, White",620.0,half-face,shopify,"41147521466562, 41147521499330",False,"lil-NMG-1-2-1-1-2-1-1-1-1-1-1, lil-NMG-1-2-1-1-2-1-1-1-1-1-2",https://eg.lilly-home.com//products/half-face,2026/02/11 04:42:53 PM,product details : Cement - Handmade,"Half face - Black, White: product details : Cement - Handmade"
Honeycomb Bedspread,"270 * 250 / white, 270 * 250 / aqua, 270 * 250 / grey, 270 * 250 / beige",2880.0,honeycomb-beadspread,shopify,"42795132518594, 42795132551362, 42795132584130, 42795132616898",False,nan,https://eg.lilly-home.com//products/honeycomb-beadspread,2026/02/11 04:42:56 PM,A 100% Egyptian cotton Soft feel BedSpread,"Honeycomb Bedspread - 270 * 250 / white, 270 * 250 / aqua, 270 * 250 / grey, 270 * 250 / beige: A 100% Egyptian cotton Soft feel BedSpread"
Jacquard 600 TC Leaves Bedsheet set,"Superking (270x280) / White, Superking (270x280) / Silver, Superking (270x280) / Teal, king (250x270) / White, king (250x270) / Silver, king (250x270) / Teal",6970.0,jacquard-800-tc-leaves-bedsheet-set,shopify,"44722480251074, 44722480349378, 45812720369858, 44722480382146, 44722480480450, 45812720402626",True,nan,https://eg.lilly-home.com//products/jacquard-800-tc-leaves-bedsheet-set,2026/02/11 04:42:59 PM,A 100% Egyptian cotton 600 Thread count fine Bedsheet set consists of : 1 Jacquard Bedsheet (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard 600 TC Leaves Bedsheet set - Superking (270x280) / White, Superking (270x280) / Silver, Superking (270x280) / Teal, king (250x270) / White, king (250x270) / Silver, king (250x270) / Teal: A 100% Egyptian cotton 600 Thread count fine Bedsheet set consists of : 1 Jacquard Bedsheet (600 TC) 2 Jacquard pillow cases (600TC) "
Jacquard 600 TC Zigzag Bedsheet set,"Superking (270x280) / Grey, Superking (270x280) / Silver, Superking (270x280) / Teal, king (250x270) / Grey, king (250x270) / Silver, king (250x270) / Teal",6970.0,jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,"45812736753858, 45812736786626, 45812736819394, 45812736852162, 45812736884930, 45812736917698",True,nan,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,2026/02/11 04:43:09 PM,A 100% Egyptian cotton 600 Thread count fine Bedsheet set consists of : 1 Jacquard Bedsheet (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard 600 TC Zigzag Bedsheet set - Superking (270x280) / Grey, Superking (270x280) / Silver, Superking (270x280) / Teal, king (250x270) / Grey, king (250x270) / Silver, king (250x270) / Teal: A 100% Egyptian cotton 600 Thread count fine Bedsheet set consists of : 1 Jacquard Bedsheet (600 TC) 2 Jacquard pillow cases (600TC) "
Jacquard 600TC Leaves Duvet cover,"Superking (260x240) / white, Superking (260x240) / Silver, Superking (260x240) / Teal, king (240x220) / white, king (240x220) / Silver, king (240x220) / Teal",7480.0,jacquard-800-tc-leaves-duvet-cover,shopify,"44722479530178, 44722479595714, 45812642185410, 44722479661250, 44722479726786, 45812642218178",True,nan,https://eg.lilly-home.com//products/jacquard-800-tc-leaves-duvet-cover,2026/02/11 04:43:06 PM,A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard 600TC Leaves Duvet cover - Superking (260x240) / white, Superking (260x240) / Silver, Superking (260x240) / Teal, king (240x220) / white, king (240x220) / Silver, king (240x220) / Teal: A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) "
Jacquard 600TC Zigzag Duvet cover,"Superking (260x240) / Grey, Superking (260x240) / Silver, Superking (260x240) / Teal, king (240x220) / Grey, king (240x220) / Silver, king (240x220) / Teal",7480.0,zigzag-600tc-leaves-duvet-cover-copy,,"45812645068994, 45812645101762, 45812645134530, 45812645167298, 45812645200066, 45812645232834",True,nan,https://eg.lilly-home.com//products/zigzag-600tc-leaves-duvet-cover-copy,2026/02/11 04:43:01 PM,A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard 600TC Zigzag Duvet cover - Superking (260x240) / Grey, Superking (260x240) / Silver, Superking (260x240) / Teal, king (240x220) / Grey, king (240x220) / Silver, king (240x220) / Teal: A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) "
Jacquard Cotton pj set,"small / Beige, small / White, small / Dust Rose, medium / Beige, medium / White, medium / Dust Rose, large / Beige, large / White, large / Dust Rose",2180.0,jacquard-cotton-set,,"44556083658946, 44843364614338, 44843364647106, 44556083691714, 44843364679874, 44843364712642, 44556083724482, 44843364745410, 44843364778178",True,nan,https://eg.lilly-home.com//products/jacquard-cotton-set,2026/02/11 04:43:02 PM,2 pieces cottonlounge wear :-,"Jacquard Cotton pj set - small / Beige, small / White, small / Dust Rose, medium / Beige, medium / White, medium / Dust Rose, large / Beige, large / White, large / Dust Rose: 2 pieces cottonlounge wear :-"
