Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability,Color,Inventory Management
41456266543298,bubbles-coverlet-bedspread,cafe,2680.0,N/A,2026/02/11 04:41:47 PM,True,cafe,N/A
41081675022530,bubbles-coverlet-bedspread,Beige,2680.0,N/A,2026/02/11 04:41:47 PM,True,Beige,N/A
41801245360322,bubbles-coverlet-bedspread,choco,2680.0,N/A,2026/02/11 04:41:47 PM,True,choco,N/A
41081675186370,bubbles-coverlet-bedspread,Grey,2680.0,N/A,2026/02/11 04:41:47 PM,True,Grey,N/A
41456266510530,bubbles-coverlet-bedspread,black,2680.0,N/A,2026/02/11 04:41:47 PM,True,black,N/A
44834487894210,cape-jacket-with-black-frame,Free Size / Off-White,1780.0,N/A,2026/02/11 04:41:49 PM,False,Off-White,shopify
44836138025154,cape-jacket-with-black-frame,Free Size / Black,1780.0,N/A,2026/02/11 04:41:49 PM,True,Black,shopify
42780866969794,circular-leaves-towel-set-6-pcs-1,white,1880.0,N/A,2026/02/11 04:41:50 PM,True,white,N/A
42780867002562,circular-leaves-towel-set-6-pcs-1,beige,1880.0,N/A,2026/02/11 04:41:50 PM,True,beige,N/A
42780867035330,circular-leaves-towel-set-6-pcs-1,silver,1880.0,N/A,2026/02/11 04:41:50 PM,True,silver,N/A
42780867068098,circular-leaves-towel-set-6-pcs-1,cafe,1880.0,N/A,2026/02/11 04:41:50 PM,True,cafe,N/A
42780867100866,circular-leaves-towel-set-6-pcs-1,grey,1880.0,N/A,2026/02/11 04:41:50 PM,True,grey,N/A
42780867133634,circular-leaves-towel-set-6-pcs-1,aqua,1880.0,N/A,2026/02/11 04:41:50 PM,True,aqua,N/A
44834487435458,cape-zipper-jacket,S/M / Grey,1890.0,N/A,2026/02/11 04:41:52 PM,True,Grey,N/A
44836137959618,cape-zipper-jacket,S/M / Off-white,1890.0,N/A,2026/02/11 04:41:52 PM,True,Off-white,N/A
44836137992386,cape-zipper-jacket,S/M / Dark grey,1890.0,N/A,2026/02/11 04:41:52 PM,True,Dark grey,N/A
44845256376514,cape-zipper-jacket,M/L / Grey,1890.0,N/A,2026/02/11 04:41:52 PM,True,Grey,N/A
44845256409282,cape-zipper-jacket,M/L / Off-white,1890.0,N/A,2026/02/11 04:41:52 PM,True,Off-white,N/A
44845256442050,cape-zipper-jacket,M/L / Dark grey,1890.0,N/A,2026/02/11 04:41:52 PM,True,Dark grey,N/A
45379018555586,butter-yellow-top,S / Butter-Yellow,1950.0,N/A,2026/02/11 04:41:53 PM,True,Butter-Yellow,shopify
45387589583042,butter-yellow-top,M / Butter-Yellow,1950.0,N/A,2026/02/11 04:41:53 PM,False,Butter-Yellow,shopify
45387589615810,butter-yellow-top,L / Butter-Yellow,1950.0,N/A,2026/02/11 04:41:53 PM,False,Butter-Yellow,shopify
42780862382274,circular-leaves-towel-set-6-pcs,white,1880.0,N/A,2026/02/11 04:41:55 PM,True,white,N/A
42780862415042,circular-leaves-towel-set-6-pcs,beige,1880.0,N/A,2026/02/11 04:41:55 PM,True,beige,N/A
42780862447810,circular-leaves-towel-set-6-pcs,silver,1880.0,N/A,2026/02/11 04:41:55 PM,True,silver,N/A
42780862480578,circular-leaves-towel-set-6-pcs,cafe,1880.0,N/A,2026/02/11 04:41:55 PM,True,cafe,N/A
42780862513346,circular-leaves-towel-set-6-pcs,grey,1880.0,N/A,2026/02/11 04:41:55 PM,True,grey,N/A
42780862546114,circular-leaves-towel-set-6-pcs,aqua,1880.0,N/A,2026/02/11 04:41:55 PM,True,aqua,N/A
41075087409346,circle-coverlet-bedspread-1,White,2180.0,N/A,2026/02/11 04:41:56 PM,True,White,N/A
41792515735746,circle-coverlet-bedspread-1,off white,2180.0,N/A,2026/02/11 04:41:56 PM,True,off white,N/A
41792515768514,circle-coverlet-bedspread-1,beige,2180.0,N/A,2026/02/11 04:41:56 PM,True,beige,N/A
41792515801282,circle-coverlet-bedspread-1,cafe,2180.0,N/A,2026/02/11 04:41:56 PM,True,cafe,N/A
41792515834050,circle-coverlet-bedspread-1,choco,2180.0,N/A,2026/02/11 04:41:56 PM,True,choco,N/A
41792515866818,circle-coverlet-bedspread-1,aqua,2180.0,N/A,2026/02/11 04:41:56 PM,True,aqua,N/A
41792515899586,circle-coverlet-bedspread-1,grey,2180.0,N/A,2026/02/11 04:41:56 PM,True,grey,N/A
42040869781698,circle-coverlet-bedspread-1,Green,2180.0,N/A,2026/02/11 04:41:56 PM,True,Green,N/A
42040869814466,circle-coverlet-bedspread-1,Baby Blue,2180.0,N/A,2026/02/11 04:41:56 PM,True,Baby Blue,N/A
42040869847234,circle-coverlet-bedspread-1,Lilac,2180.0,N/A,2026/02/11 04:41:56 PM,True,Lilac,N/A
44834484486338,cape-coat-with-scarf,Free Size / White,1890.0,N/A,2026/02/11 04:41:57 PM,False,White,shopify
44834484519106,cape-coat-with-scarf,Free Size / Grey,1890.0,N/A,2026/02/11 04:41:57 PM,False,Grey,shopify
44836137795778,cape-coat-with-scarf,Free Size / Black,1890.0,N/A,2026/02/11 04:41:57 PM,False,Black,shopify
46613356609730,crochet-duvet-cover-set-3pcs,king / White x Grey,5620.0,N/A,2026/02/11 04:41:59 PM,True,White x Grey,N/A
46613356675266,crochet-duvet-cover-set-3pcs,queen / White x Grey,5420.0,N/A,2026/02/11 04:41:59 PM,True,White x Grey,N/A
42780491317442,cross-linen-quilt-set,grey / Superking/ king (250x270) cm,8800.0,N/A,2026/02/11 04:42:01 PM,True,grey,N/A
42780491350210,cross-linen-quilt-set,beige / Superking/ king (250x270) cm,8800.0,N/A,2026/02/11 04:42:01 PM,True,beige,N/A
42780491382978,cross-linen-quilt-set,aqua / Superking/ king (250x270) cm,8800.0,N/A,2026/02/11 04:42:01 PM,True,aqua,N/A
43269650317506,corniche-duvet-cover-set-3pcs,king / white,4620.0,N/A,2026/02/11 04:42:02 PM,True,white,N/A
43269650383042,corniche-duvet-cover-set-3pcs,queen / white,4620.0,N/A,2026/02/11 04:42:02 PM,True,white,N/A
45398098215106,crab-feston-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:04 PM,True,white,N/A
45398098247874,crab-feston-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:04 PM,True,white,N/A
43791319990466,dantel-squares-duvet-cover-set-3pcs,king / white,4620.0,N/A,2026/02/11 04:42:06 PM,True,white,N/A
43791320023234,dantel-squares-duvet-cover-set-3pcs,king / brown,4620.0,N/A,2026/02/11 04:42:06 PM,True,brown,N/A
43791320056002,dantel-squares-duvet-cover-set-3pcs,queen / white,4620.0,N/A,2026/02/11 04:42:06 PM,True,white,N/A
43791320088770,dantel-squares-duvet-cover-set-3pcs,queen / brown,4620.0,N/A,2026/02/11 04:42:06 PM,True,brown,N/A
43791295217858,dantel-duvet-cover-set-3pcs,king / white,4620.0,N/A,2026/02/11 04:42:07 PM,True,white,N/A
43791295250626,dantel-duvet-cover-set-3pcs,king / brown,4620.0,N/A,2026/02/11 04:42:07 PM,True,brown,N/A
43791295283394,dantel-duvet-cover-set-3pcs,queen / white,4620.0,N/A,2026/02/11 04:42:07 PM,True,white,N/A
43791295316162,dantel-duvet-cover-set-3pcs,queen / brown,4620.0,N/A,2026/02/11 04:42:07 PM,True,brown,N/A
44613413142722,degrade-bubbles-bedspread,King / beige,2880.0,N/A,2026/02/11 04:42:10 PM,True,beige,N/A
44613413175490,degrade-bubbles-bedspread,King / brown,2880.0,N/A,2026/02/11 04:42:10 PM,True,brown,N/A
44614548226242,dots-bedspread-1,270 * 250 / Cafe,3180.0,N/A,2026/02/11 04:42:12 PM,True,Cafe,N/A
44614548324546,dots-bedspread-1,270 * 250 / Coal,3180.0,N/A,2026/02/11 04:42:12 PM,True,Coal,N/A
44845302317250,dots-bedspread-1,270 * 250 / brown,3180.0,N/A,2026/02/11 04:42:12 PM,True,brown,N/A
44614548422850,dots-bedspread-1,240 * 220 / Cafe,3180.0,N/A,2026/02/11 04:42:12 PM,True,Cafe,N/A
44614548521154,dots-bedspread-1,240 * 220 / Coal,3180.0,N/A,2026/02/11 04:42:12 PM,True,Coal,N/A
44845302350018,dots-bedspread-1,240 * 220 / brown,3180.0,N/A,2026/02/11 04:42:12 PM,True,brown,N/A
42780869755074,dash-towel-set-6-pcs,white,1880.0,N/A,2026/02/11 04:42:13 PM,True,white,N/A
42780869787842,dash-towel-set-6-pcs,silver,1880.0,N/A,2026/02/11 04:42:13 PM,True,silver,N/A
42780869820610,dash-towel-set-6-pcs,grey,1880.0,N/A,2026/02/11 04:42:13 PM,True,grey,N/A
42780861235394,copy-of-circular-leaves-towel-set-6-pcs,white,1880.0,N/A,2026/02/11 04:42:15 PM,True,white,N/A
42780861268162,copy-of-circular-leaves-towel-set-6-pcs,beige,1880.0,N/A,2026/02/11 04:42:15 PM,True,beige,N/A
42780861300930,copy-of-circular-leaves-towel-set-6-pcs,silver,1880.0,N/A,2026/02/11 04:42:15 PM,True,silver,N/A
42780861333698,copy-of-circular-leaves-towel-set-6-pcs,cafe,1880.0,N/A,2026/02/11 04:42:15 PM,True,cafe,N/A
42780861366466,copy-of-circular-leaves-towel-set-6-pcs,grey,1880.0,N/A,2026/02/11 04:42:15 PM,True,grey,N/A
44613442404546,dots-bedspread,superking / beige,3180.0,N/A,2026/02/11 04:42:16 PM,True,beige,N/A
44613442437314,dots-bedspread,superking / coal,3180.0,N/A,2026/02/11 04:42:16 PM,True,coal,N/A
44613442470082,dots-bedspread,King / beige,3180.0,N/A,2026/02/11 04:42:16 PM,True,beige,N/A
44613442502850,dots-bedspread,King / coal,3180.0,N/A,2026/02/11 04:42:16 PM,True,coal,N/A
44613442568386,dots-bedspread,double / beige,3180.0,N/A,2026/02/11 04:42:16 PM,True,beige,N/A
44613442601154,dots-bedspread,double / coal,3180.0,N/A,2026/02/11 04:42:16 PM,True,coal,N/A
42780488597698,dots-washed-cotton-quilt-set,Cafe / Superking/ king (250x270) cm,6880.0,N/A,2026/02/11 04:42:18 PM,True,Cafe,N/A
42780488630466,dots-washed-cotton-quilt-set,beige / Superking/ king (250x270) cm,6880.0,N/A,2026/02/11 04:42:18 PM,True,beige,N/A
42780488663234,dots-washed-cotton-quilt-set,grey / Superking/ king (250x270) cm,6880.0,N/A,2026/02/11 04:42:18 PM,True,grey,N/A
42780488696002,dots-washed-cotton-quilt-set,aqua / Superking/ king (250x270) cm,6880.0,N/A,2026/02/11 04:42:18 PM,True,aqua,N/A
42780790849730,embroidered-block-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:19 PM,True,white,N/A
42780790882498,embroidered-block-duvet-cover,Superking (260x240) / aqua,4620.0,N/A,2026/02/11 04:42:19 PM,True,aqua,N/A
42780790915266,embroidered-block-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:19 PM,True,white,N/A
42780790948034,embroidered-block-duvet-cover,king (240x220) / aqua,4620.0,N/A,2026/02/11 04:42:19 PM,True,aqua,N/A
42780789702850,embroidered-3-lines-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:21 PM,True,white,N/A
42780789735618,embroidered-3-lines-duvet-cover,Superking (260x240) / offwhite,4620.0,N/A,2026/02/11 04:42:21 PM,True,offwhite,N/A
42780789768386,embroidered-3-lines-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:21 PM,True,white,N/A
42780789801154,embroidered-3-lines-duvet-cover,king (240x220) / offwhite,4620.0,N/A,2026/02/11 04:42:21 PM,True,offwhite,N/A
42259088244930,dotted-satin-pijama-set,S / Beige,2280.0,N/A,2026/02/11 04:42:22 PM,False,Beige,shopify
42259224756418,dotted-satin-pijama-set,S / Aqua,2280.0,N/A,2026/02/11 04:42:22 PM,False,Aqua,shopify
42259088277698,dotted-satin-pijama-set,M / Beige,2280.0,N/A,2026/02/11 04:42:22 PM,False,Beige,shopify
42259224789186,dotted-satin-pijama-set,M / Aqua,2280.0,N/A,2026/02/11 04:42:22 PM,False,Aqua,shopify
42259088310466,dotted-satin-pijama-set,L / Beige,2280.0,N/A,2026/02/11 04:42:22 PM,False,Beige,shopify
42259224821954,dotted-satin-pijama-set,L / Aqua,2280.0,N/A,2026/02/11 04:42:22 PM,False,Aqua,shopify
44845303529666,spring-double-face-bedspread,baby blue,3180.0,N/A,2026/02/11 04:42:24 PM,True,baby blue,N/A
44845303595202,spring-double-face-bedspread,White,3180.0,N/A,2026/02/11 04:42:24 PM,True,White,N/A
42780791242946,embroidered-circular-leaves-duvet-cover,Superking (260x240) / Beige,4620.0,N/A,2026/02/11 04:42:26 PM,True,Beige,N/A
42780791275714,embroidered-circular-leaves-duvet-cover,king (240x220) / Beige,4620.0,N/A,2026/02/11 04:42:26 PM,True,Beige,N/A
42780796518594,embroidered-leaves-duvet-cover,Superking (260x240) / Beige,4620.0,N/A,2026/02/11 04:42:27 PM,True,Beige,N/A
42780796551362,embroidered-leaves-duvet-cover,king (240x220) / Beige,4620.0,N/A,2026/02/11 04:42:27 PM,True,Beige,N/A
42780794716354,embroidered-dash-duvet-cover,Superking (260x240) / off white,4620.0,N/A,2026/02/11 04:42:28 PM,True,off white,N/A
42780794749122,embroidered-dash-duvet-cover,Superking (260x240) / grey,4620.0,N/A,2026/02/11 04:42:28 PM,True,grey,N/A
42780794781890,embroidered-dash-duvet-cover,Superking (260x240) / aqua,4620.0,N/A,2026/02/11 04:42:28 PM,True,aqua,N/A
42780794814658,embroidered-dash-duvet-cover,king (240x220) / off white,4620.0,N/A,2026/02/11 04:42:28 PM,True,off white,N/A
42780794847426,embroidered-dash-duvet-cover,king (240x220) / grey,4620.0,N/A,2026/02/11 04:42:28 PM,True,grey,N/A
42780794880194,embroidered-dash-duvet-cover,king (240x220) / aqua,4620.0,N/A,2026/02/11 04:42:28 PM,True,aqua,N/A
42780795502786,embroidered-dots-duvet-cover,Superking (260x240) / off white,4620.0,N/A,2026/02/11 04:42:30 PM,True,off white,N/A
42780795535554,embroidered-dots-duvet-cover,Superking (260x240) / grey,4620.0,N/A,2026/02/11 04:42:30 PM,True,grey,N/A
42780795568322,embroidered-dots-duvet-cover,king (240x220) / off white,4620.0,N/A,2026/02/11 04:42:30 PM,True,off white,N/A
42780795601090,embroidered-dots-duvet-cover,king (240x220) / grey,4620.0,N/A,2026/02/11 04:42:30 PM,True,grey,N/A
42780797632706,embroidered-therma-duvet-cover,Superking (260x240) / white,5620.0,N/A,2026/02/11 04:42:31 PM,False,white,shopify
42780797665474,embroidered-therma-duvet-cover,Superking (260x240) / offwhite,5620.0,N/A,2026/02/11 04:42:31 PM,False,offwhite,shopify
42780797698242,embroidered-therma-duvet-cover,king (240x220) / white,5620.0,N/A,2026/02/11 04:42:31 PM,False,white,shopify
42780797731010,embroidered-therma-duvet-cover,king (240x220) / offwhite,5620.0,N/A,2026/02/11 04:42:31 PM,False,offwhite,shopify
42780796092610,embroidered-japandi-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:32 PM,True,white,N/A
42780796125378,embroidered-japandi-duvet-cover,Superking (260x240) / offwhite,4620.0,N/A,2026/02/11 04:42:32 PM,True,offwhite,N/A
42780796158146,embroidered-japandi-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:32 PM,True,white,N/A
42780796190914,embroidered-japandi-duvet-cover,king (240x220) / offwhite,4620.0,N/A,2026/02/11 04:42:32 PM,True,offwhite,N/A
42780796846274,embroidered-parallel-duvet-cover,Superking (260x240) / offwhite,4620.0,N/A,2026/02/11 04:42:34 PM,True,offwhite,N/A
42780796879042,embroidered-parallel-duvet-cover,king (240x220) / offwhite,4620.0,N/A,2026/02/11 04:42:34 PM,True,offwhite,N/A
42780797141186,embroidered-prim-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:35 PM,True,white,N/A
42780797173954,embroidered-prim-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:35 PM,True,white,N/A
43871177703618,faux-coat,Grey / S-M,3180.0,N/A,2026/02/11 04:42:37 PM,False,Grey,shopify
43871177736386,faux-coat,Grey / M-L,3180.0,N/A,2026/02/11 04:42:37 PM,False,Grey,shopify
43871177769154,faux-coat,White / S-M,3180.0,N/A,2026/02/11 04:42:37 PM,False,White,shopify
43871177801922,faux-coat,White / M-L,3180.0,N/A,2026/02/11 04:42:37 PM,False,White,shopify
44556145426626,floral-bedsheet-set-copy,king / white,6460.0,N/A,2026/02/11 04:42:39 PM,True,white,N/A
44556145459394,floral-bedsheet-set-copy,queen / white,6460.0,N/A,2026/02/11 04:42:39 PM,True,white,N/A
42780790227138,embroidered-5-lines-duvet-cover,Superking (260x240) / offwhite,4620.0,N/A,2026/02/11 04:42:40 PM,True,offwhite,N/A
42780790259906,embroidered-5-lines-duvet-cover,king (240x220) / offwhite,4620.0,N/A,2026/02/11 04:42:40 PM,True,offwhite,N/A
44556074680514,floral-set,small / White,1790.0,N/A,2026/02/11 04:42:42 PM,False,White,shopify
44556074811586,floral-set,medium / White,1790.0,N/A,2026/02/11 04:42:42 PM,False,White,shopify
44556074942658,floral-set,large / White,1790.0,N/A,2026/02/11 04:42:42 PM,False,White,shopify
44556094734530,flower-cotton-set,small / white,1580.0,N/A,2026/02/11 04:42:44 PM,False,white,shopify
44556094767298,flower-cotton-set,medium / white,1580.0,N/A,2026/02/11 04:42:44 PM,False,white,shopify
44556094800066,flower-cotton-set,large / white,1580.0,N/A,2026/02/11 04:42:44 PM,True,white,shopify
44556147196098,floral-stripes-duvet-cover,Superking (260x240) / white,5620.0,N/A,2026/02/11 04:42:45 PM,True,white,N/A
44556147261634,floral-stripes-duvet-cover,king (240x220) / white,5620.0,N/A,2026/02/11 04:42:45 PM,True,white,N/A
44364347965634,bride-towel-set-3-pcs,White x Gold,1880.0,N/A,2026/02/11 04:42:46 PM,True,White x Gold,N/A
44364347998402,bride-towel-set-3-pcs,White x White,1880.0,N/A,2026/02/11 04:42:46 PM,True,White x White,N/A
45123090088130,flower-duvet-cover,Superking (260x240) / white,4620.0,N/A,2026/02/11 04:42:48 PM,True,white,N/A
45123090120898,flower-duvet-cover,king (240x220) / white,4620.0,N/A,2026/02/11 04:42:48 PM,True,white,N/A
44556095029442,floral-stripes-cotton-set,small / Pink,1980.0,N/A,2026/02/11 04:42:49 PM,False,Pink,shopify
44556095062210,floral-stripes-cotton-set,medium / Pink,1980.0,N/A,2026/02/11 04:42:49 PM,False,Pink,shopify
44556095094978,floral-stripes-cotton-set,large / Pink,1980.0,N/A,2026/02/11 04:42:49 PM,False,Pink,shopify
42823178158274,fur-jacket,Small / brown,1080.0,N/A,2026/02/11 04:42:51 PM,False,brown,shopify
42823178191042,fur-jacket,Small / grey,1080.0,N/A,2026/02/11 04:42:51 PM,False,grey,shopify
42823178223810,fur-jacket,Medium / brown,1080.0,N/A,2026/02/11 04:42:51 PM,False,brown,shopify
42823178256578,fur-jacket,Medium / grey,1080.0,N/A,2026/02/11 04:42:51 PM,False,grey,shopify
42823178289346,fur-jacket,Large / brown,1080.0,N/A,2026/02/11 04:42:51 PM,False,brown,shopify
42823178322114,fur-jacket,Large / grey,1080.0,N/A,2026/02/11 04:42:51 PM,False,grey,shopify
41147521466562,half-face,Black,620.0,N/A,2026/02/11 04:42:53 PM,False,Black,shopify
41147521499330,half-face,White,620.0,N/A,2026/02/11 04:42:53 PM,False,White,shopify
45205814051010,goose-down-pillow,50 x 70 / White,3500.0,N/A,2026/02/11 04:42:55 PM,True,White,shopify
45205814083778,goose-down-pillow,60 x 60 / White,3500.0,N/A,2026/02/11 04:42:55 PM,False,White,shopify
42795132518594,honeycomb-beadspread,270 * 250 / white,2880.0,N/A,2026/02/11 04:42:56 PM,False,white,shopify
42795132551362,honeycomb-beadspread,270 * 250 / aqua,2880.0,N/A,2026/02/11 04:42:56 PM,False,aqua,shopify
42795132584130,honeycomb-beadspread,270 * 250 / grey,2880.0,N/A,2026/02/11 04:42:56 PM,False,grey,shopify
42795132616898,honeycomb-beadspread,270 * 250 / beige,2880.0,N/A,2026/02/11 04:42:56 PM,False,beige,shopify
45205804253378,goose-down-duvet,(260x240) / White,13500.0,N/A,2026/02/11 04:42:57 PM,True,White,shopify
45205804286146,goose-down-duvet,(240x220) / White,13500.0,N/A,2026/02/11 04:42:57 PM,True,White,shopify
45265724932290,goose-down-duvet,(180 x 220) / White,13500.0,N/A,2026/02/11 04:42:57 PM,False,White,shopify
44722480251074,jacquard-800-tc-leaves-bedsheet-set,Superking (270x280) / White,6970.0,N/A,2026/02/11 04:42:59 PM,True,White,shopify
44722480349378,jacquard-800-tc-leaves-bedsheet-set,Superking (270x280) / Silver,6970.0,N/A,2026/02/11 04:42:59 PM,True,Silver,shopify
45812720369858,jacquard-800-tc-leaves-bedsheet-set,Superking (270x280) / Teal,6970.0,N/A,2026/02/11 04:42:59 PM,False,Teal,shopify
44722480382146,jacquard-800-tc-leaves-bedsheet-set,king (250x270) / White,6970.0,N/A,2026/02/11 04:42:59 PM,True,White,shopify
44722480480450,jacquard-800-tc-leaves-bedsheet-set,king (250x270) / Silver,6970.0,N/A,2026/02/11 04:42:59 PM,True,Silver,shopify
45812720402626,jacquard-800-tc-leaves-bedsheet-set,king (250x270) / Teal,6970.0,N/A,2026/02/11 04:42:59 PM,False,Teal,shopify
45812645068994,zigzag-600tc-leaves-duvet-cover-copy,Superking (260x240) / Grey,7480.0,N/A,2026/02/11 04:43:01 PM,True,Grey,N/A
45812645101762,zigzag-600tc-leaves-duvet-cover-copy,Superking (260x240) / Silver,7480.0,N/A,2026/02/11 04:43:01 PM,True,Silver,N/A
45812645134530,zigzag-600tc-leaves-duvet-cover-copy,Superking (260x240) / Teal,7480.0,N/A,2026/02/11 04:43:01 PM,True,Teal,N/A
45812645167298,zigzag-600tc-leaves-duvet-cover-copy,king (240x220) / Grey,7480.0,N/A,2026/02/11 04:43:01 PM,True,Grey,N/A
45812645200066,zigzag-600tc-leaves-duvet-cover-copy,king (240x220) / Silver,7480.0,N/A,2026/02/11 04:43:01 PM,True,Silver,N/A
45812645232834,zigzag-600tc-leaves-duvet-cover-copy,king (240x220) / Teal,7480.0,N/A,2026/02/11 04:43:01 PM,True,Teal,N/A
44556083658946,jacquard-cotton-set,small / Beige,2180.0,N/A,2026/02/11 04:43:02 PM,True,Beige,N/A
44843364614338,jacquard-cotton-set,small / White,2180.0,N/A,2026/02/11 04:43:02 PM,True,White,N/A
44843364647106,jacquard-cotton-set,small / Dust Rose,2180.0,N/A,2026/02/11 04:43:02 PM,True,Dust Rose,N/A
44556083691714,jacquard-cotton-set,medium / Beige,2180.0,N/A,2026/02/11 04:43:02 PM,True,Beige,N/A
44843364679874,jacquard-cotton-set,medium / White,2180.0,N/A,2026/02/11 04:43:02 PM,True,White,N/A
44843364712642,jacquard-cotton-set,medium / Dust Rose,2180.0,N/A,2026/02/11 04:43:02 PM,True,Dust Rose,N/A
44556083724482,jacquard-cotton-set,large / Beige,2180.0,N/A,2026/02/11 04:43:02 PM,True,Beige,N/A
44843364745410,jacquard-cotton-set,large / White,2180.0,N/A,2026/02/11 04:43:02 PM,True,White,N/A
44843364778178,jacquard-cotton-set,large / Dust Rose,2180.0,N/A,2026/02/11 04:43:02 PM,True,Dust Rose,N/A
41456170533058,japandi-leaves-bedsheet-set,king / white,6460.0,N/A,2026/02/11 04:43:04 PM,True,white,N/A
41456170565826,japandi-leaves-bedsheet-set,king / cafe,6460.0,N/A,2026/02/11 04:43:04 PM,True,cafe,N/A
41456170598594,japandi-leaves-bedsheet-set,queen / white,6460.0,N/A,2026/02/11 04:43:04 PM,True,white,N/A
41456170631362,japandi-leaves-bedsheet-set,queen / cafe,6460.0,N/A,2026/02/11 04:43:04 PM,True,cafe,N/A
42780799795394,jacquard-leaves-duvet-cover,Superking (260x240) / white,7480.0,N/A,2026/02/11 04:43:05 PM,True,white,N/A
42780799828162,jacquard-leaves-duvet-cover,Superking (260x240) / beige,7480.0,N/A,2026/02/11 04:43:05 PM,True,beige,N/A
42780799860930,jacquard-leaves-duvet-cover,Superking (260x240) / grey,7480.0,N/A,2026/02/11 04:43:05 PM,True,grey,N/A
42780799893698,jacquard-leaves-duvet-cover,Superking (260x240) / aqua,7480.0,N/A,2026/02/11 04:43:05 PM,True,aqua,N/A
42780799926466,jacquard-leaves-duvet-cover,king (240x220) / white,7480.0,N/A,2026/02/11 04:43:05 PM,True,white,N/A
42780799959234,jacquard-leaves-duvet-cover,king (240x220) / beige,7480.0,N/A,2026/02/11 04:43:05 PM,True,beige,N/A
42780799992002,jacquard-leaves-duvet-cover,king (240x220) / grey,7480.0,N/A,2026/02/11 04:43:05 PM,True,grey,N/A
42780800024770,jacquard-leaves-duvet-cover,king (240x220) / aqua,7480.0,N/A,2026/02/11 04:43:05 PM,True,aqua,N/A
44722479530178,jacquard-800-tc-leaves-duvet-cover,Superking (260x240) / white,7480.0,N/A,2026/02/11 04:43:06 PM,True,white,shopify
44722479595714,jacquard-800-tc-leaves-duvet-cover,Superking (260x240) / Silver,7480.0,N/A,2026/02/11 04:43:06 PM,True,Silver,shopify
45812642185410,jacquard-800-tc-leaves-duvet-cover,Superking (260x240) / Teal,7480.0,N/A,2026/02/11 04:43:06 PM,True,Teal,shopify
44722479661250,jacquard-800-tc-leaves-duvet-cover,king (240x220) / white,7480.0,N/A,2026/02/11 04:43:06 PM,True,white,shopify
44722479726786,jacquard-800-tc-leaves-duvet-cover,king (240x220) / Silver,7480.0,N/A,2026/02/11 04:43:06 PM,True,Silver,shopify
45812642218178,jacquard-800-tc-leaves-duvet-cover,king (240x220) / Teal,7480.0,N/A,2026/02/11 04:43:06 PM,True,Teal,shopify
42780802318530,jacquard-zigzag-duvet-cover,Superking (260x240) / white,3980.0,N/A,2026/02/11 04:43:08 PM,False,white,shopify
42780802351298,jacquard-zigzag-duvet-cover,Superking (260x240) / off white,3980.0,N/A,2026/02/11 04:43:08 PM,False,off white,shopify
42780802384066,jacquard-zigzag-duvet-cover,Superking (260x240) / grey,3980.0,N/A,2026/02/11 04:43:08 PM,False,grey,shopify
42780802416834,jacquard-zigzag-duvet-cover,Superking (260x240) / aqua,3980.0,N/A,2026/02/11 04:43:08 PM,False,aqua,shopify
42780802449602,jacquard-zigzag-duvet-cover,Superking (260x240) / silver,3980.0,N/A,2026/02/11 04:43:08 PM,False,silver,shopify
42780802482370,jacquard-zigzag-duvet-cover,king (240x220) / white,3980.0,N/A,2026/02/11 04:43:08 PM,False,white,shopify
42780802515138,jacquard-zigzag-duvet-cover,king (240x220) / off white,3980.0,N/A,2026/02/11 04:43:08 PM,False,off white,shopify
42780802547906,jacquard-zigzag-duvet-cover,king (240x220) / grey,3980.0,N/A,2026/02/11 04:43:08 PM,False,grey,shopify
42780802613442,jacquard-zigzag-duvet-cover,king (240x220) / aqua,3980.0,N/A,2026/02/11 04:43:08 PM,False,aqua,shopify
42780802646210,jacquard-zigzag-duvet-cover,king (240x220) / silver,3980.0,N/A,2026/02/11 04:43:08 PM,False,silver,shopify
45812736753858,jacquard-600-tc-zigzag-bedsheet-set-copy-1,Superking (270x280) / Grey,6970.0,N/A,2026/02/11 04:43:09 PM,True,Grey,shopify
45812736786626,jacquard-600-tc-zigzag-bedsheet-set-copy-1,Superking (270x280) / Silver,6970.0,N/A,2026/02/11 04:43:09 PM,True,Silver,shopify
45812736819394,jacquard-600-tc-zigzag-bedsheet-set-copy-1,Superking (270x280) / Teal,6970.0,N/A,2026/02/11 04:43:09 PM,False,Teal,shopify
45812736852162,jacquard-600-tc-zigzag-bedsheet-set-copy-1,king (250x270) / Grey,6970.0,N/A,2026/02/11 04:43:09 PM,True,Grey,shopify
