,Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability,Color,Inventory Management,Brand
774,49302694986007,off-white-piping-pyjama-set,Large,2500.0,250005565.0,2026/02/11 01:48:40 PM,True,,shopify,Nillens
775,49302695018775,off-white-piping-pyjama-set,Extra Large,2500.0,250005566.0,2026/02/11 01:48:40 PM,True,,shopify,Nillens
776,50197608235287,jardin-ecru-pyjama-set,Small,2500.0,250006773.0,2026/02/11 01:48:41 PM,True,,shopify,Nillens
777,50197608268055,jardin-ecru-pyjama-set,Medium,2500.0,250006774.0,2026/02/11 01:48:41 PM,True,,shopify,Nillens
778,50197608300823,jardin-ecru-pyjama-set,Large,2500.0,250006775.0,2026/02/11 01:48:41 PM,True,,shopify,Nillens
779,50197608333591,jardin-ecru-pyjama-set,Extra Large,2500.0,250006776.0,2026/02/11 01:48:41 PM,True,,shopify,Nillens
780,49733713723671,peach-peonies-pyjama-set,Small,2400.0,250006201.0,2026/02/11 01:48:43 PM,True,,shopify,Nillens
781,49733713756439,peach-peonies-pyjama-set,Medium,2400.0,250006202.0,2026/02/11 01:48:43 PM,True,,shopify,Nillens
782,49733713789207,peach-peonies-pyjama-set,Large,2400.0,250006203.0,2026/02/11 01:48:43 PM,True,,shopify,Nillens
783,49733713821975,peach-peonies-pyjama-set,Extra Large,2400.0,250006204.0,2026/02/11 01:48:43 PM,False,,shopify,Nillens
784,51623634567447,beige-off-white-throw-blanket,Default Title,2400.0,250008083.0,2026/02/11 01:48:44 PM,True,,shopify,Nillens
785,51756650660119,blue-linen-long-sleeve-shirt,S/M,2400.0,250008125.0,2026/02/11 01:48:46 PM,True,,shopify,Nillens
786,51756650692887,blue-linen-long-sleeve-shirt,L/XL,2400.0,250008126.0,2026/02/11 01:48:46 PM,True,,shopify,Nillens
787,44551745437975,white-sheet-with-light-blue-border-pillowcases,King,3300.0,250002146.0,2026/02/11 01:48:47 PM,True,,shopify,Nillens
788,44551745470743,white-sheet-with-light-blue-border-pillowcases,Queen,3300.0,250002147.0,2026/02/11 01:48:47 PM,True,,shopify,Nillens
789,44551753695511,white-sheet-with-light-blue-border-pillowcases,Single,2700.0,250002148.0,2026/02/11 01:48:47 PM,False,,shopify,Nillens
790,40604080111664,light-blue-navy-throw-blanket,Default Title,2400.0,250003163.0,2026/02/11 01:48:48 PM,True,,shopify,Nillens
791,50197606498583,lilac-piping-pyjama-set,Small,2500.0,250006781.0,2026/02/11 01:48:50 PM,True,,shopify,Nillens
792,50197606531351,lilac-piping-pyjama-set,Medium,2500.0,250006782.0,2026/02/11 01:48:50 PM,True,,shopify,Nillens
793,50197606564119,lilac-piping-pyjama-set,Large,2500.0,250006783.0,2026/02/11 01:48:50 PM,True,,shopify,Nillens
794,50197606596887,lilac-piping-pyjama-set,Extra Large,2500.0,250006784.0,2026/02/11 01:48:50 PM,False,,shopify,Nillens
795,49724951691543,indigo-silver-throw-blanket-with-stitch-border,Default Title,2400.0,250006049.0,2026/02/11 01:48:51 PM,True,,shopify,Nillens
796,49741090095383,biege-dalia-linen-pants-1,Small,2400.0,250006062.0,2026/02/11 01:48:53 PM,False,,shopify,Nillens
797,49741090128151,biege-dalia-linen-pants-1,Medium,2400.0,250006063.0,2026/02/11 01:48:53 PM,True,,shopify,Nillens
798,49741090160919,biege-dalia-linen-pants-1,Large,2400.0,250006064.0,2026/02/11 01:48:53 PM,True,,shopify,Nillens
799,49741090193687,biege-dalia-linen-pants-1,Extra Large,2400.0,250006065.0,2026/02/11 01:48:53 PM,True,,shopify,Nillens
800,51623482687767,blue-off-white-throw-blanket,Default Title,2400.0,250008086.0,2026/02/11 01:48:54 PM,True,,shopify,Nillens
801,49724957491479,orange-beige-throw-blanket-with-stitch-border-1,Default Title,2400.0,250006048.0,2026/02/11 01:48:56 PM,True,,shopify,Nillens
802,50506482549015,orange-tiles-luna-dress,One Size,2600.0,250006905.0,2026/02/11 01:48:57 PM,True,,shopify,Nillens
803,50197609873687,jardin-bleu-pyjama-set,Small,2500.0,250006777.0,2026/02/11 01:48:58 PM,True,,shopify,Nillens
804,50197609906455,jardin-bleu-pyjama-set,Medium,2500.0,250006778.0,2026/02/11 01:48:58 PM,True,,shopify,Nillens
805,50197609939223,jardin-bleu-pyjama-set,Large,2500.0,250006779.0,2026/02/11 01:48:58 PM,True,,shopify,Nillens
806,50197609971991,jardin-bleu-pyjama-set,Extra Large,2500.0,250006780.0,2026/02/11 01:48:58 PM,True,,shopify,Nillens
807,47645431431447,cacao-rose-throw-blanket,Default Title,2400.0,250004649.0,2026/02/11 01:49:00 PM,True,,shopify,Nillens
808,51870876074263,silver-jacquard-linen-tablecloth,300cm x 170cm,2200.0,250005905.0,2026/02/11 01:49:02 PM,True,,shopify,Nillens
809,50199719346455,lilac-petal-short-kimono,One Size,2300.0,250006699.0,2026/02/11 01:49:03 PM,True,,shopify,Nillens
810,49655920394519,cream-on-blue-kimono,One Size,2300.0,250006094.0,2026/02/11 01:49:05 PM,True,,shopify,Nillens
811,45028789649687,graphite-florals-kimono,One Size,2300.0,250003929.0,2026/02/11 01:49:06 PM,True,,shopify,Nillens
812,49565498769687,blue-lris-tie-front-dress-copy,One Size,2200.0,250005851.0,2026/02/11 01:49:07 PM,True,,shopify,Nillens
813,50063586590999,gold-blue-pillowcases-set-of-2-600-tc,Default Title,2000.0,250006583.0,2026/02/11 01:49:09 PM,False,,shopify,Nillens
814,50117969608983,blue-giraffe-kimono,One Size,2300.0,250006584.0,2026/02/11 01:49:10 PM,True,,shopify,Nillens
815,51241659793687,elephant-forest-lris-tie-front-dress,One Size,2200.0,250007466.0,2026/02/11 01:49:11 PM,True,,shopify,Nillens
816,48709108039959,blue-florals-lris-tie-front-dress,One Size,2200.0,250004963.0,2026/02/11 01:49:13 PM,True,,shopify,Nillens
817,48709005967639,pink-green-lris-tie-front-dress,One Size,2200.0,250004959.0,2026/02/11 01:49:14 PM,True,,shopify,Nillens
818,46643244171543,chinese-vases-kimono,One Size,2300.0,250004182.0,2026/02/11 01:49:16 PM,True,,shopify,Nillens
819,51242618224919,pastel-bloom-kimono,One Size,2300.0,250007590.0,2026/02/11 01:49:17 PM,True,,shopify,Nillens
820,51396954194199,cloud-flora-viella-kimono,One Size,2300.0,250007635.0,2026/02/11 01:49:18 PM,False,,shopify,Nillens
821,48709104337175,blue-lris-tie-front-dress,One Size,2200.0,250004960.0,2026/02/11 01:49:20 PM,True,,shopify,Nillens
822,50506421436695,yellow-shirt-dress,S/M,2200.0,250007029.0,2026/02/11 01:49:21 PM,True,,shopify,Nillens
823,50506421469463,yellow-shirt-dress,L/XL,2200.0,250007030.0,2026/02/11 01:49:21 PM,True,,shopify,Nillens
824,50292184711447,antalia-cotton-tablecloth-1,Default Title,2200.0,250006942.0,2026/02/11 01:49:23 PM,True,,shopify,Nillens
825,46643249971479,pink-hummingbird-kimono,One Size,2300.0,250004181.0,2026/02/11 01:49:24 PM,True,,shopify,Nillens
826,49655909875991,viella-blue-paisley-kimono,One Size,2300.0,250005858.0,2026/02/11 01:49:26 PM,True,,shopify,Nillens
827,49862466797847,rabbit-carrots-baby-blanket,Cot,2100.0,250006413.0,2026/02/11 01:49:27 PM,False,,shopify,Nillens
828,47061988737303,jade-green-cotton-muslin-throw-blanket,Default Title,2300.0,250004085.0,2026/02/11 01:49:29 PM,True,,shopify,Nillens
829,50307284762903,black-roses-kimono,One Size,2300.0,250006895.0,2026/02/11 01:49:30 PM,True,,shopify,Nillens
830,49655392207127,koi-fish-viscose-kimono-copy,One Size,2300.0,250005859.0,2026/02/11 01:49:31 PM,True,,shopify,Nillens
831,49656930500887,green-sparrow-pillowcase-set-of-2-350-tc,Default Title,2000.0,250006186.0,2026/02/11 01:49:33 PM,True,,shopify,Nillens
832,49741051527447,pink-cotton-frame-muslin-throw-blanket,Default Title,2300.0,250005508.0,2026/02/11 01:49:34 PM,True,,shopify,Nillens
833,50506423370007,burgundy-fiery-florals-shirt-dress,S/M,2200.0,250007019.0,2026/02/11 01:49:36 PM,True,,shopify,Nillens
834,50506423402775,burgundy-fiery-florals-shirt-dress,L/XL,2200.0,250007020.0,2026/02/11 01:49:36 PM,True,,shopify,Nillens
835,47061728002327,dusty-pink-cotton-muslin-throw-blanket,Default Title,2300.0,250004083.0,2026/02/11 01:49:37 PM,True,,shopify,Nillens
836,50279738638615,blue-orchid-short-kimono,One Size,2300.0,250006698.0,2026/02/11 01:49:39 PM,True,,shopify,Nillens
837,50279729332503,grey-orchid-short-kimono,One Size,2300.0,250006697.0,2026/02/11 01:49:40 PM,False,,shopify,Nillens
838,50199716954391,pink-orchid-short-kimono,One Size,2300.0,250006696.0,2026/02/11 01:49:41 PM,True,,shopify,Nillens
839,50009946226967,gold-blue-kimono,One Size,2300.0,250006379.0,2026/02/11 01:49:43 PM,True,,shopify,Nillens
840,50279742406935,khaki-orchid-short-kimono,One Size,2300.0,250006829.0,2026/02/11 01:49:45 PM,True,,shopify,Nillens
841,50282249781527,blooms-pillowcases-set-of-2-600-tc,Default Title,2000.0,250006834.0,2026/02/11 01:49:46 PM,True,,shopify,Nillens
842,48719360000279,green-florals-lris-tie-front-dress,One Size,2200.0,250004962.0,2026/02/11 01:49:47 PM,True,,shopify,Nillens
843,50009932169495,pink-leaves-kimono,One Size,2300.0,250006377.0,2026/02/11 01:49:49 PM,True,,shopify,Nillens
844,51396952949015,groovy-flowers-kimono,One Size,2300.0,250007878.0,2026/02/11 01:49:50 PM,False,,shopify,Nillens
845,50279655145751,antalia-cotton-tablecloth,Default Title,2200.0,250006903.0,2026/02/11 01:49:52 PM,True,,shopify,Nillens
846,51396956520727,moon-flowers-viella-kimono,One Size,2300.0,250007636.0,2026/02/11 01:49:53 PM,True,,shopify,Nillens
847,50506420912407,white-shirt-dress,S/M,2200.0,250007031.0,2026/02/11 01:49:55 PM,True,,shopify,Nillens
848,50506420945175,white-shirt-dress,L/XL,2200.0,250007032.0,2026/02/11 01:49:55 PM,True,,shopify,Nillens
849,50117943460119,yellow-submarines-baby-blanket,Cot,2100.0,250006641.0,2026/02/11 01:49:56 PM,True,,shopify,Nillens
850,50063591506199,lilac-flowers-pillowcases-set-of-2-400-tc,Default Title,2000.0,250006582.0,2026/02/11 01:49:57 PM,True,,shopify,Nillens
851,50506336076055,green-shirt-coverup-dress,S/M,2200.0,250007042.0,2026/02/11 01:49:59 PM,True,,shopify,Nillens
852,50506379723031,green-shirt-coverup-dress,L/XL,2200.0,250007043.0,2026/02/11 01:49:59 PM,False,,shopify,Nillens
853,51756569854231,lavender-bloom-pillowcases-set-of-2-600-tc,Default Title,2000.0,250008238.0,2026/02/11 01:50:00 PM,True,,shopify,Nillens
854,50282246865175,petal-circle-pillowcases-set-of-2-600-tc,Default Title,2000.0,250006835.0,2026/02/11 01:50:02 PM,True,,shopify,Nillens
855,43968340099351,copy-of-white-fitted-sheet-pillowcases-300-tc,King / Fitted Sheet with Pillowcases,3400.0,250000869.0,2026/02/11 01:50:03 PM,True,,shopify,Nillens
856,43968340132119,copy-of-white-fitted-sheet-pillowcases-300-tc,King / Fitted Sheet Only,2600.0,250000869.0,2026/02/11 01:50:03 PM,True,,shopify,Nillens
857,43968340197655,copy-of-white-fitted-sheet-pillowcases-300-tc,Queen / Fitted Sheet with Pillowcases,3400.0,250000870.0,2026/02/11 01:50:03 PM,True,,shopify,Nillens
858,43968340230423,copy-of-white-fitted-sheet-pillowcases-300-tc,Queen / Fitted Sheet Only,2600.0,250000870.0,2026/02/11 01:50:03 PM,True,,shopify,Nillens
859,43968349307159,copy-of-white-fitted-sheet-pillowcases-300-tc,Single / Fitted Sheet with Pillowcases,3000.0,250000871.0,2026/02/11 01:50:03 PM,False,,shopify,Nillens
860,43968349339927,copy-of-white-fitted-sheet-pillowcases-300-tc,Single / Fitted Sheet Only,2200.0,250000871.0,2026/02/11 01:50:03 PM,True,,shopify,Nillens
861,49862413287703,tokyo-blue-cotton-kimono,One Size,2300.0,250006462.0,2026/02/11 01:50:04 PM,True,,shopify,Nillens
862,49655935402263,pistachio-garden-kimono,One Size,2300.0,250006095.0,2026/02/11 01:50:06 PM,True,,shopify,Nillens
863,50506427072791,blue-fiery-florals-shirt-dress,S/M,2200.0,250007021.0,2026/02/11 01:50:07 PM,True,,shopify,Nillens
864,50506427105559,blue-fiery-florals-shirt-dress,L/XL,2200.0,250007022.0,2026/02/11 01:50:07 PM,True,,shopify,Nillens
865,48709093327127,orange-lris-tie-front-dress,One Size,2200.0,250004961.0,2026/02/11 01:50:09 PM,True,,shopify,Nillens
866,50117943034135,sleepy-dog-submarines-baby-blanket,Cot,2100.0,250006642.0,2026/02/11 01:50:10 PM,True,,shopify,Nillens
867,51397000266007,groovy-green-kimono,One Size,2300.0,250007877.0,2026/02/11 01:50:11 PM,True,,shopify,Nillens
868,51242627629335,groovy-blue-bath-towel-set,Default Title,1900.0,250007102.0,2026/02/11 01:50:14 PM,True,,shopify,Nillens
869,51421605691671,red-peacock-bath-towel-set,Default Title,1900.0,250007861.0,2026/02/11 01:50:15 PM,False,,shopify,Nillens
870,49502516674839,graphite-florals-pillowcase-set-of-2-600-tc,Default Title,2000.0,250005812.0,2026/02/11 01:50:17 PM,False,,shopify,Nillens
871,49502505304343,peacock-pillowcase-set-of-2-400-tc,Default Title,2000.0,250005813.0,2026/02/11 01:50:18 PM,True,,shopify,Nillens
872,45888808419607,blue-bunnies-kids-poncho-towel,Default Title,1900.0,250004147.0,2026/02/11 01:50:19 PM,False,,shopify,Nillens
873,45346891235607,blue-robins-bath-towel-set,Default Title,1900.0,250004048.0,2026/02/11 01:50:21 PM,True,,shopify,Nillens
874,49862460145943,cream-on-blue-bath-towel-set,Default Title,1900.0,250007422.0,2026/02/11 01:50:22 PM,True,,shopify,Nillens
875,47645221552407,chines-vases-pillowcase-set-of-2-350-tc,Default Title,2000.0,250004803.0,2026/02/11 01:50:24 PM,True,,shopify,Nillens
876,51756566020375,little-bear-baby-sheet-set,Cot,1900.0,250008077.0,2026/02/11 01:50:25 PM,True,,shopify,Nillens
877,48727981654295,lilac-whale-baby-sheet-set,Cot,1900.0,250005327.0,2026/02/11 01:50:26 PM,True,,shopify,Nillens
878,49724976922903,grass-green-check-piping-robe,S/M,1960.0,250005991.0,2026/02/11 01:50:28 PM,True,,shopify,Nillens
879,49724976955671,grass-green-check-piping-robe,L/XL,1960.0,250005992.0,2026/02/11 01:50:28 PM,False,,shopify,Nillens
880,51472398156055,tokyo-blue-bath-towel-set-1,Default Title,1900.0,250008055.0,2026/02/11 01:50:29 PM,True,,shopify,Nillens
881,45888791576855,pink-bunnies-kids-poncho,Default Title,1900.0,250004146.0,2026/02/11 01:50:30 PM,False,,shopify,Nillens
882,50506871406871,paisley-breezy-summer-dress-red-copy,One Size,1950.0,250003015.0,2026/02/11 01:50:32 PM,False,,shopify,Nillens
883,48286685135127,greige-sparrow-pillowcase-set-of-2-350-tc,Default Title,2000.0,250005071.0,2026/02/11 01:50:33 PM,True,,shopify,Nillens
884,48286715543831,blue-kaleidoscope-pillowcase-set-of-2-350-tc,Default Title,2000.0,250005072.0,2026/02/11 01:50:35 PM,True,,shopify,Nillens
885,51421616308503,lilac-elephant-bathing-poncho,Default Title,1900.0,250007874.0,2026/02/11 01:50:36 PM,True,,shopify,Nillens
886,49302725951767,colored-fish-kids-poncho-towel,Default Title,1900.0,250005515.0,2026/02/11 01:50:37 PM,True,,shopify,Nillens
887,49302735913239,mermaid-kids-poncho-towel,Default Title,1900.0,250005516.0,2026/02/11 01:50:39 PM,True,,shopify,Nillens
888,50623211962647,bunny-roses-bathing-poncho,Default Title,1900.0,250007280.0,2026/02/11 01:50:40 PM,True,,shopify,Nillens
889,50713572376855,cuddly-teddy-baby-sheet-set,Cot,1900.0,250007352.0,2026/02/11 01:50:42 PM,True,,shopify,Nillens
890,51785781838103,rhino-bathing-poncho,Default Title,1900.0,250006762.0,2026/02/11 01:50:43 PM,True,,shopify,Nillens
891,46643227492631,blue-bunnies-baby-sheet-set,Cot,1900.0,250004063.0,2026/02/11 01:50:45 PM,False,,shopify,Nillens
892,47211635376407,off-white-fringe-bath-towel-set,Default Title,1900.0,250004654.0,2026/02/11 01:50:46 PM,True,,shopify,Nillens
893,44717768048919,athena-dress-black,Small,1950.0,250003605.0,2026/02/11 01:50:47 PM,True,,shopify,Nillens
894,44717783744791,athena-dress-black,Medium,1950.0,250003606.0,2026/02/11 01:50:47 PM,True,,shopify,Nillens
895,44717855211799,athena-dress-black,Large,1950.0,250003607.0,2026/02/11 01:50:47 PM,True,,shopify,Nillens
896,44717855244567,athena-dress-black,Extra Large,1950.0,250003608.0,2026/02/11 01:50:47 PM,True,,shopify,Nillens
897,48287002624279,yellow-submarines-kids-poncho-towel,Default Title,1900.0,250005141.0,2026/02/11 01:50:49 PM,True,,shopify,Nillens
898,49656869028119,greige-sparrow-bath-towel-set,Default Title,1900.0,250005983.0,2026/02/11 01:50:50 PM,True,,shopify,Nillens
899,48286950162711,pink-boats-beach-kids-poncho-towel,Default Title,1900.0,250005139.0,2026/02/11 01:50:52 PM,True,,shopify,Nillens
900,45866403987735,pink-bunnies-baby-sheet-set,Cot,1900.0,250004062.0,2026/02/11 01:50:53 PM,True,,shopify,Nillens
901,45866383868183,copy-of-blue-mini-paisley-baby-sheet-set,Cot,1900.0,250004061.0,2026/02/11 01:50:54 PM,True,,shopify,Nillens
902,46791061766423,yellow-check-piping-robe,S/M,1960.0,250004167.0,2026/02/11 01:50:56 PM,True,,shopify,Nillens
903,46791061799191,yellow-check-piping-robe,L/XL,1960.0,250004168.0,2026/02/11 01:50:56 PM,True,,shopify,Nillens
904,51421623189783,tropical-palm-bathing-poncho,Default Title,1900.0,250007883.0,2026/02/11 01:50:57 PM,True,,shopify,Nillens
905,47211617485079,sky-blue-fringe-bath-towel-set,Default Title,1900.0,250004653.0,2026/02/11 01:50:58 PM,True,,shopify,Nillens
906,47645237772567,pine-core-flowers-pillowcase-set-of-2-600-tc,Default Title,2000.0,250004520.0,2026/02/11 01:51:00 PM,True,,shopify,Nillens
907,40047989882928,breezy-summer-printed-dress,One Size,1950.0,250004068.0,2026/02/11 01:51:01 PM,True,,shopify,Nillens
908,51396961534231,camel-grey-check-piping-robe,S/M,1960.0,250007912.0,2026/02/11 01:51:03 PM,True,,shopify,Nillens
909,51396961566999,camel-grey-check-piping-robe,L/XL,1960.0,250007913.0,2026/02/11 01:51:03 PM,True,,shopify,Nillens
910,48734943248663,sleepy-dog-baby-sheet-set,Cot,1900.0,250005328.0,2026/02/11 01:51:04 PM,True,,shopify,Nillens
911,46643184075031,beige-ducks-kids-poncho-towel,Default Title,1900.0,250004373.0,2026/02/11 01:51:06 PM,True,,shopify,Nillens
912,51785774629143,grey-horus-bath-towel-set,Default Title,1900.0,250008122.0,2026/02/11 01:51:07 PM,True,,shopify,Nillens
913,50506882089239,off-white-florals-breezy-summer-dress,One Size,1950.0,250003018.0,2026/02/11 01:51:08 PM,True,,shopify,Nillens
914,51785772368151,grey-aasha-bath-towel-set,Default Title,1900.0,250008306.0,2026/02/11 01:51:10 PM,True,,shopify,Nillens
915,44839316357399,athena-dress-green,Small,1950.0,250003919.0,2026/02/11 01:51:11 PM,False,,shopify,Nillens
916,44839316390167,athena-dress-green,Medium,1950.0,250003920.0,2026/02/11 01:51:11 PM,False,,shopify,Nillens
917,44839316422935,athena-dress-green,Large,1950.0,250003921.0,2026/02/11 01:51:11 PM,False,,shopify,Nillens
918,44839316455703,athena-dress-green,Extra Large,1950.0,250003922.0,2026/02/11 01:51:11 PM,True,,shopify,Nillens
919,51421624402199,coco-koala-bathing-poncho,Default Title,1900.0,250007873.0,2026/02/11 01:51:13 PM,True,,shopify,Nillens
920,47645225845015,jade-humminbird-pillowcase-set-of-2-350-tc,Default Title,2000.0,250003986.0,2026/02/11 01:51:14 PM,True,,shopify,Nillens
921,44717880574231,athena-dress-white,Small,1950.0,250003609.0,2026/02/11 01:51:15 PM,True,,shopify,Nillens
922,44717880606999,athena-dress-white,Medium,1950.0,250003610.0,2026/02/11 01:51:15 PM,True,,shopify,Nillens
923,44717880639767,athena-dress-white,Large,1950.0,250003611.0,2026/02/11 01:51:15 PM,True,,shopify,Nillens
924,44717880672535,athena-dress-white,Extra Large,1950.0,250003612.0,2026/02/11 01:51:15 PM,True,,shopify,Nillens
925,49656552915223,pink-leaves-bath-towel-set,Default Title,1900.0,250005981.0,2026/02/11 01:51:17 PM,True,,shopify,Nillens
926,51472400515351,groovy-green-bath-towel-set,Default Title,1900.0,250007987.0,2026/02/11 01:51:18 PM,False,,shopify,Nillens
927,51472413327639,garden-glow-bath-towel-set,Default Title,1900.0,250007988.0,2026/02/11 01:51:19 PM,True,,shopify,Nillens
928,49565478027543,forest-florals-bath-towel-set,Default Title,1900.0,250005832.0,2026/02/11 01:51:21 PM,True,,shopify,Nillens
929,50702395048215,golden-groovy-bath-towel-set,Default Title,1900.0,250007421.0,2026/02/11 01:51:22 PM,True,,shopify,Nillens
930,49870999093527,grey-ziggy-cardigan,S/M,1820.0,250006283.0,2026/02/11 01:51:24 PM,False,,shopify,Nillens
931,49870999126295,grey-ziggy-cardigan,L/XL,1820.0,250006284.0,2026/02/11 01:51:24 PM,True,,shopify,Nillens
932,51455067586839,cherry-stripe-bali-blouse,S/M,1600.0,250007721.0,2026/02/11 01:51:26 PM,True,,shopify,Nillens
933,51455067619607,cherry-stripe-bali-blouse,L/XL,1600.0,250007722.0,2026/02/11 01:51:26 PM,False,,shopify,Nillens
934,44140729401623,navy-red-checkered-throw-blanket,Default Title,1680.0,250003393.0,2026/02/11 01:51:27 PM,True,,shopify,Nillens
935,50117943427351,blue-submarines-baby-blanket,Cot,1680.0,250006640.0,2026/02/11 01:51:28 PM,True,,shopify,Nillens
936,50444896502039,artichoke-pyjama-pants,Small,1600.0,250007134.0,2026/02/11 01:51:30 PM,False,,shopify,Nillens
937,50444896534807,artichoke-pyjama-pants,Medium,1600.0,250007135.0,2026/02/11 01:51:30 PM,False,,shopify,Nillens
938,50444896567575,artichoke-pyjama-pants,Large,1600.0,250007136.0,2026/02/11 01:51:30 PM,False,,shopify,Nillens
939,50444896600343,artichoke-pyjama-pants,Extra Large,1600.0,250007137.0,2026/02/11 01:51:30 PM,False,,shopify,Nillens
940,47645748887831,blue-knitted-hooded-newborn-blanket-with-pompom,One Size,1680.0,250004855.0,2026/02/11 01:51:31 PM,True,,shopify,Nillens
941,50444895256855,red-blue-stripe-pyjama-pants,Small,1600.0,250007139.0,2026/02/11 01:51:33 PM,False,,shopify,Nillens
942,50444895289623,red-blue-stripe-pyjama-pants,Medium,1600.0,250007140.0,2026/02/11 01:51:33 PM,True,,shopify,Nillens
943,50444895322391,red-blue-stripe-pyjama-pants,Large,1600.0,250007141.0,2026/02/11 01:51:33 PM,True,,shopify,Nillens
944,50444895355159,red-blue-stripe-pyjama-pants,Extra Large,1600.0,250007142.0,2026/02/11 01:51:33 PM,False,,shopify,Nillens
945,49871083995415,black-stitch-cardigan,S/M,1820.0,250006339.0,2026/02/11 01:51:34 PM,True,,shopify,Nillens
946,49871084028183,black-stitch-cardigan,L/XL,1820.0,250006340.0,2026/02/11 01:51:34 PM,True,,shopify,Nillens
947,48559570125079,green-diamond-chacha-dress,Small,1820.0,250005266.0,2026/02/11 01:51:36 PM,False,,shopify,Nillens
948,48614833815831,green-diamond-chacha-dress,Medium,1820.0,250005267.0,2026/02/11 01:51:36 PM,False,,shopify,Nillens
949,48614833848599,green-diamond-chacha-dress,Large,1820.0,250005268.0,2026/02/11 01:51:36 PM,True,,shopify,Nillens
950,50434742845719,blue-petal-strokes-short-set,S/M,1600.0,250006692.0,2026/02/11 01:51:37 PM,True,,shopify,Nillens
951,50434742878487,blue-petal-strokes-short-set,L/XL,1600.0,250006693.0,2026/02/11 01:51:37 PM,True,,shopify,Nillens
952,50003015106839,burgundy-stitch-cardigan,S/M,1820.0,250006343.0,2026/02/11 01:51:39 PM,True,,shopify,Nillens
953,50003015139607,burgundy-stitch-cardigan,L/XL,1820.0,250006344.0,2026/02/11 01:51:39 PM,False,,shopify,Nillens
954,51455145541911,dark-grey-ziggy-cardigan,S/M,1820.0,2500007979.0,2026/02/11 01:51:41 PM,True,,shopify,Nillens
955,51455145574679,dark-grey-ziggy-cardigan,L/XL,1820.0,2500007980.0,2026/02/11 01:51:41 PM,True,,shopify,Nillens
956,44893597794583,biscotti-beige-fringe-bath-towel-set,Default Title,1900.0,250003906.0,2026/02/11 01:51:42 PM,True,,shopify,Nillens
957,44419039199511,dusty-pink-bath-towel-set,Default Title,1900.0,250003281.0,2026/02/11 01:51:43 PM,False,,shopify,Nillens
958,46790925910295,yellow-check-throw-blanket,Default Title,1680.0,250004174.0,2026/02/11 01:51:45 PM,True,,shopify,Nillens
959,50444896862487,grey-geometric-pyjama-pants,Small,1600.0,250007144.0,2026/02/11 01:51:46 PM,False,,shopify,Nillens
960,50444896895255,grey-geometric-pyjama-pants,Medium,1600.0,250007145.0,2026/02/11 01:51:46 PM,False,,shopify,Nillens
961,50444896928023,grey-geometric-pyjama-pants,Large,1600.0,250007146.0,2026/02/11 01:51:46 PM,False,,shopify,Nillens
962,50444896960791,grey-geometric-pyjama-pants,Extra Large,1600.0,250007147.0,2026/02/11 01:51:46 PM,False,,shopify,Nillens
963,47645685743895,white-knitted-baby-blanket,One Size,1680.0,250004852.0,2026/02/11 01:51:48 PM,False,,shopify,Nillens
964,50003013566743,indigo-stitch-cardigan,S/M,1820.0,250006341.0,2026/02/11 01:51:49 PM,False,,shopify,Nillens
965,50003013599511,indigo-stitch-cardigan,L/XL,1820.0,250006342.0,2026/02/11 01:51:49 PM,True,,shopify,Nillens
966,43980539265303,light-blue-bath-towel-set,Default Title,1900.0,250004657.0,2026/02/11 01:51:51 PM,True,,shopify,Nillens
967,49871003091223,burgundy-ziggy-cardigan,S/M,1820.0,250006281.0,2026/02/11 01:51:52 PM,False,,shopify,Nillens
968,49871003123991,burgundy-ziggy-cardigan,L/XL,1820.0,250006282.0,2026/02/11 01:51:52 PM,True,,shopify,Nillens
969,48870576062743,blue-boats-baby-towel-large,Default Title,1700.0,250004890.0,2026/02/11 01:51:54 PM,True,,shopify,Nillens
970,43968430965015,powder-blue-flat-sheet-pillowcases-350-tc,King,2310.0,250003295.0,2026/02/11 01:51:55 PM,True,,shopify,Nillens
971,43968430997783,powder-blue-flat-sheet-pillowcases-350-tc,Queen,2310.0,250003296.0,2026/02/11 01:51:55 PM,True,,shopify,Nillens
972,43968431030551,powder-blue-flat-sheet-pillowcases-350-tc,Single,1890.0,250003367.0,2026/02/11 01:51:55 PM,False,,shopify,Nillens
973,48542733435159,purple-diamond-chacha-dress,Small,1820.0,250005263.0,2026/02/11 01:51:57 PM,False,,shopify,Nillens
974,48614913573143,purple-diamond-chacha-dress,Medium,1820.0,250005264.0,2026/02/11 01:51:57 PM,False,,shopify,Nillens
975,48614913605911,purple-diamond-chacha-dress,Large,1820.0,250005265.0,2026/02/11 01:51:57 PM,True,,shopify,Nillens
976,46790902907159,copy-of-red-grey-check-throw-blanket,Default Title,1680.0,250004173.0,2026/02/11 01:51:58 PM,False,,shopify,Nillens
977,43980490408215,kaleidoscope-bath-towel-set-grey,Default Title,1900.0,250003357.0,2026/02/11 01:51:59 PM,False,,shopify,Nillens
978,50713893732631,autumn-nest-baby-blanket,Cot,1680.0,250007516.0,2026/02/11 01:52:01 PM,True,,shopify,Nillens
979,45029149802775,margarita-bath-towel-set,Default Title,1900.0,250003985.0,2026/02/11 01:52:02 PM,True,,shopify,Nillens
980,49871099035927,beige-stitch-cardigan,S/M,1820.0,250006337.0,2026/02/11 01:52:04 PM,True,,shopify,Nillens
